###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Dois Lajeados - RS;  4306452;  RS;  3410; Administração; 24.70%; 3449389.35; 2047953.42; 1401435.93; Educação; 14.80%; 2142365.14; 2982075.43; -839710.29; Urbanismo; 14.03%; 119139.06; 914799.61; -795660.55; Agricultura; 11.81%; 1122317.17; 452103.85; 670213.32; Assistência Social; 06.52%; 282173.53; 651991.98; -369818.45;  1.03
Prefeitura Municipal de Sandolândia - TO;  1718840;  TO;  3411; Administração; 16.55%; 1600613.76; 2189374.47; -588760.71; Educação; 15.23%; 2394022.34; 2935679.08; -541656.74; Saúde; 12.25%; 2285048.06; 2720883.85; -435835.79; Desporto e Lazer; 07.36%; 388595.82; 126818.91; 261776.91; Transporte; 06.73%; 254596.00; 493908.44; -239312.44;  1.12
Prefeitura Municipal de Itaúna do Sul - PR;  4111308;  PR;  3411; Administração; 15.24%; 1487189.73; 2153553.48; -666363.75; Educação; 14.39%; 2303846.11; 2933068.43; -629222.32; Saúde; 11.74%; 3213912.64; 2700399.27; 513513.37; Urbanismo; 10.88%; 1377981.91; 902019.32; 475962.59; Legislativa; 10.25%; 0; 448362.25; -448362.25;  1.20
Prefeitura Municipal de Ribeira - SP;  3542800;  SP;  3418; Transporte; 22.80%; 1192861.05; 434531.16; 758329.89; Urbanismo; 18.94%; 314144.80; 944033.74; -629888.94; Administração; 12.23%; 1737126.04; 2144036.26; -406910.22; Agricultura; 09.17%; 201085.33; 506204.51; -305119.18; Assistência Social; 05.96%; 826583.41; 628204.90; 198378.51;  1.03
Prefeitura Municipal de Vale Verde - RS;  4322525;  RS;  3420; Urbanismo; 18.18%; 191103.87; 968893.08; -777789.21; Transporte; 13.70%; 1009205.85; 422894.28; 586311.57; Administração; 13.67%; 1592145.72; 2177261.00; -585115.28; Despesas (Intraorçamentárias); 09.54%; 417047.63; 8714.24; 408333.39; Educação; 08.28%; 2654787.56; 3009239.63; -354452.07;  1.05
Prefeitura Municipal de Farol - PR;  4107553;  PR;  3422; Legislativa; 19.16%; 0; 486328.87; -486328.87; Encargos Especiais; 16.68%; 571719.11; 148279.10; 423440.01; Desporto e Lazer; 12.09%; 453219.99; 146373.94; 306846.05; Saúde; 08.98%; 2776926.15; 2548884.13; 228042.02; Agricultura; 08.09%; 576591.68; 371347.25; 205244.43;  1.10
Prefeitura Municipal de Mombuca - SP;  3530904;  SP;  3426; Educação; 30.27%; 4400696.52; 2951488.19; 1449208.33; Saúde; 17.09%; 3308469.40; 2490371.85; 818097.55; Assistência Social; 09.05%; 1079258.73; 646228.14; 433030.59; Habitação; 07.82%; 400208.22; 25670.23; 374537.99; Agricultura; 06.04%; 99608.78; 388579.56; -288970.78;  1.04
Prefeitura Municipal de Sossêgo - PB;  2516151;  PB;  3427; Urbanismo; 24.02%; 139241.20; 895317.50; -756076.30; Administração; 23.16%; 2782496.63; 2053489.46; 729007.17; Transporte; 17.57%; 0; 552825.15; -552825.15; Agricultura; 11.16%; 19074.78; 370393.43; -351318.65; Encargos Especiais; 03.57%; 56710.47; 169140.54; -112430.07;  1.06
Prefeitura Municipal de Divinésia - MG;  3121902;  MG;  3427; Administração; 20.35%; 1317262.02; 2197479.40; -880217.38; Agricultura; 10.56%; 789240.19; 332303.73; 456936.46; Transporte; 10.25%; 876991.14; 433596.75; 443394.39; Educação; 10.25%; 2503199.89; 2946404.69; -443204.80; Urbanismo; 09.06%; 1261729.00; 869582.38; 392146.62;  1.17
Prefeitura Municipal de Pracinha - SP;  3540853;  SP;  3433; Urbanismo; 27.31%; 1924454.80; 752612.07; 1171842.73; Educação; 17.18%; 2112798.04; 2849683.60; -736885.56; Administração; 14.20%; 1558724.43; 2168038.84; -609314.41; Transporte; 11.14%; 88116.99; 565990.69; -477873.70; Assistência Social; 06.56%; 879716.18; 598079.66; 281636.52;  1.01
Prefeitura Municipal de Belém do Piauí - PI;  2201572;  PI;  3440; Educação; 25.77%; 3746235.34; 2724848.67; 1021386.67; Saúde; 14.59%; 1979279.25; 2557430.91; -578151.66; Transporte; 13.92%; 19590.00; 571515.66; -551925.66; Administração; 13.18%; 1718345.08; 2240728.03; -522382.95; Assistência Social; 05.72%; 392946.10; 619485.72; -226539.62;  1.03
Prefeitura Municipal de Coronel Xavier Chaves - MG;  3119708;  MG;  3440; Educação; 30.47%; 2006614.59; 2817253.82; -810639.23; Transporte; 11.02%; 277619.74; 570798.77; -293179.03; Agricultura; 10.84%; 624834.94; 336519.27; 288315.67; Gestão Ambiental; 09.02%; 292856.01; 52916.88; 239939.13; Legislativa; 06.93%; 229772.86; 414037.78; -184264.92;  1.01
Prefeitura Municipal de Riacho da Cruz - RN;  2410702;  RN;  3442; Transporte; 18.38%; 0; 547449.23; -547449.23; Urbanismo; 18.37%; 1342652.55; 795531.66; 547120.89; Administração; 18.16%; 2627855.92; 2087045.50; 540810.42; Agricultura; 06.85%; 105339.50; 309352.79; -204013.29; Saúde; 06.16%; 2397928.61; 2581501.72; -183573.11;  1.00
Prefeitura Municipal de São José do Bonfim - PB;  2514602;  PB;  3452; Administração; 20.20%; 1546781.59; 2221459.56; -674677.97; Saúde; 14.85%; 2164095.04; 2660062.25; -495967.21; Transporte; 12.42%; 134156.00; 548852.09; -414696.09; Urbanismo; 11.40%; 1154433.27; 773708.42; 380724.85; Agricultura; 05.99%; 485850.00; 285811.41; 200038.59;  0.98
Prefeitura Municipal de Cajazeiras do Piauí - PI;  2202075;  PI;  3456; Saúde; 18.69%; 2146034.13; 2694602.81; -548568.68; Transporte; 17.69%; 210.00; 519410.27; -519200.27; Educação; 11.22%; 3124094.57; 2794838.67; 329255.90; Agricultura; 06.70%; 104965.20; 301527.87; -196562.67; Previdência Social; 06.60%; 0; 193674.17; -193674.17;  0.97
Prefeitura Municipal de São José dos Ausentes - RS;  4318622;  RS;  3456; Transporte; 39.73%; 2628516.33; 355044.30; 2273472.03; Urbanismo; 16.04%; 0; 917706.46; -917706.46; Despesas (Intraorçamentárias); 08.47%; 513060.43; 28548.71; 484511.72; Saúde; 05.67%; 3004627.60; 2680190.11; 324437.49; Previdência Social; 05.47%; 496383.66; 183103.35; 313280.31;  1.16
Prefeitura Municipal de Emas - PB;  2505907;  PB;  3463; Administração; 19.45%; 1573762.82; 2250226.19; -676463.37; Saúde; 19.05%; 2051415.53; 2713656.08; -662240.55; Transporte; 09.27%; 134650.62; 457052.35; -322401.73; Educação; 08.86%; 3071553.30; 2763536.67; 308016.63; Previdência Social; 06.60%; 0; 229514.21; -229514.21;  1.06
Prefeitura Municipal de São Félix de Minas - MG;  3161056;  MG;  3465; Administração; 24.29%; 1357794.87; 2263614.99; -905820.12; Legislativa; 11.59%; 0; 432003.92; -432003.92; Urbanismo; 11.48%; 1213997.96; 785857.61; 428140.35; Educação; 10.48%; 2349457.51; 2740191.64; -390734.13; Cultura; 09.64%; 440540.40; 81283.95; 359256.45;  1.17
Prefeitura Municipal de Pedra Grande - RN;  2409506;  RN;  3467; Administração; 37.47%; 3905008.76; 2075432.27; 1829576.49; Educação; 21.40%; 3744854.00; 2700276.10; 1044577.90; Transporte; 09.21%; 3665.14; 453104.60; -449439.46; Legislativa; 08.90%; 828497.29; 394119.03; 434378.26; Previdência Social; 05.45%; 0; 265881.15; -265881.15;  1.05
Prefeitura Municipal de Arapuã - PR;  4101655;  PR;  3469; Transporte; 28.07%; 1859004.49; 337684.06; 1521320.43; Administração; 12.13%; 1626421.36; 2283667.40; -657246.04; Saúde; 12.05%; 3271104.08; 2618361.93; 652742.15; Urbanismo; 11.39%; 191259.51; 808541.86; -617282.35; Educação; 08.27%; 2287393.26; 2735540.14; -448146.88;  1.10
Prefeitura Municipal de Jundiaí do Sul - PR;  4112900;  PR;  3469; Administração; 42.04%; 4940672.96; 2144637.63; 2796035.33; Educação; 21.85%; 1521753.25; 2974947.69; -1453194.44; Legislativa; 06.82%; 0; 453841.15; -453841.15; Saúde; 06.49%; 2336440.41; 2768232.86; -431792.45; Previdência Social; 04.27%; 0; 284217.57; -284217.57;  1.16
Prefeitura Municipal de Rio dos Índios - RS;  4315552;  RS;  3473; Administração; 56.95%; 14412974.36; 2305754.02; 12107220.34; Educação; 13.47%; 0; 2863723.59; -2863723.59; Saúde; 13.11%; 0; 2786090.91; -2786090.91; Urbanismo; 03.66%; 0; 778052.53; -778052.53; Assistência Social; 02.64%; 0; 561729.89; -561729.89;  3.16
Prefeitura Municipal de Frei Lagonegro - MG;  3126950;  MG;  3475; Administração; 45.53%; 1113174.56; 2319491.93; -1206317.37; Educação; 15.20%; 2476926.13; 2879647.29; -402721.16; Saúde; 06.79%; 2624883.22; 2804864.73; -179981.51; Legislativa; 04.40%; 549222.81; 432644.74; 116578.07; Agricultura; 03.84%; 166414.58; 268035.99; -101621.41;  1.00
Prefeitura Municipal de Pajeú do Piauí - PI;  2207355;  PI;  3479; Transporte; 16.13%; 816.45; 485003.61; -484187.16; Educação; 14.27%; 2450087.43; 2878545.44; -428458.01; Desporto e Lazer; 10.11%; 393796.36; 90439.96; 303356.40; Previdência Social; 09.75%; 0; 292768.55; -292768.55; Agricultura; 07.48%; 59492.16; 284012.14; -224519.98;  1.03
Prefeitura Municipal de Pratinha - MG;  3153004;  MG;  3485; Administração; 22.62%; 3207820.63; 2116014.39; 1091806.24; Saúde; 18.55%; 3622425.13; 2726805.86; 895619.27; Previdência Social; 15.95%; 1037071.90; 267223.26; 769848.64; Educação; 08.94%; 3253465.39; 2821675.64; 431789.75; Legislativa; 07.15%; 114711.00; 460088.75; -345377.75;  0.98
Prefeitura Municipal de Ourizona - PR;  4117404;  PR;  3485; Urbanismo; 25.61%; 1687553.48; 653428.15; 1034125.33; Previdência Social; 12.32%; 777913.38; 280181.19; 497732.19; Educação; 12.08%; 2411270.21; 2899302.03; -488031.82; Despesas (Intraorçamentárias); 11.50%; 570525.65; 106126.23; 464399.42; Saúde; 10.08%; 3205366.12; 2798229.44; 407136.68;  0.98
Prefeitura Municipal de Brazabrantes - GO;  5203609;  GO;  3485; Administração; 25.68%; 1301192.89; 2297866.35; -996673.46; Educação; 16.55%; 2444019.86; 3086325.20; -642305.34; Energia; 08.22%; 354321.88; 35148.12; 319173.76; Previdência Social; 07.89%; 595426.83; 289305.51; 306121.32; Urbanismo; 05.34%; 543222.85; 750665.53; -207442.68;  1.08
Prefeitura Municipal de Vitória das Missões - RS;  4323754;  RS;  3486; Urbanismo; 19.10%; 0; 845140.24; -845140.24; Despesas (Intraorçamentárias); 13.17%; 658983.16; 76050.34; 582932.82; Administração; 12.24%; 2777000.00; 2235385.21; 541614.79; Educação; 10.86%; 2635700.04; 3116428.31; -480728.27; Habitação; 09.38%; 430273.41; 15138.77; 415134.64;  1.14
Prefeitura Municipal de Nova Roma - GO;  5214903;  GO;  3487; Previdência Social; 16.91%; 679983.40; 318441.93; 361541.47; Encargos Especiais; 08.06%; 0; 172278.27; -172278.27; Legislativa; 08.03%; 583291.17; 411728.64; 171562.53; Despesas (Intraorçamentárias); 07.57%; 0; 161890.97; -161890.97; Educação; 06.72%; 3211699.98; 3068057.21; 143642.77;  1.05
Prefeitura Municipal de Riachão - PB;  2512747;  PB;  3490; Administração; 21.06%; 1566056.09; 2434061.40; -868005.31; Transporte; 13.77%; 12478.00; 579865.28; -567387.28; Saúde; 13.63%; 2373253.59; 2935100.91; -561847.32; Assistência Social; 10.27%; 905965.44; 482571.61; 423393.83; Educação; 09.45%; 3461727.16; 3072238.63; 389488.53;  1.08
Prefeitura Municipal de Quartel Geral - MG;  3153707;  MG;  3493; Educação; 23.94%; 4185952.53; 3058082.28; 1127870.25; Transporte; 12.46%; 1167467.28; 580305.92; 587161.36; Administração; 09.80%; 1855386.10; 2317113.77; -461727.67; Previdência Social; 09.58%; 788953.81; 337733.01; 451220.80; Saúde; 05.77%; 2649373.03; 2921337.83; -271964.80;  1.26
Prefeitura Municipal de Tesouro - MT;  5108105;  MT;  3498; Educação; 25.79%; 1751019.88; 3089341.85; -1338321.97; Administração; 18.25%; 3203377.27; 2256424.17; 946953.10; Urbanismo; 14.00%; 110359.86; 836966.76; -726606.90; Saúde; 08.41%; 2485297.56; 2921597.79; -436300.23; Previdência Social; 07.24%; 0; 375621.77; -375621.77;  1.19
Prefeitura Municipal de Nova Independência - SP;  3533205;  SP;  3507; Educação; 33.79%; 6135309.01; 2905995.49; 3229313.52; Saúde; 18.79%; 4632049.16; 2836319.75; 1795729.41; Urbanismo; 10.86%; 1803430.84; 765882.96; 1037547.88; Legislativa; 06.99%; 1044594.84; 376878.72; 667716.12; Previdência Social; 04.75%; 844760.99; 390517.44; 454243.55;  1.05
Prefeitura Municipal de Ibitiúra de Minas - MG;  3129905;  MG;  3512; Administração; 14.84%; 1578066.40; 2179028.40; -600962.00; Educação; 13.50%; 2589885.63; 3136673.28; -546787.65; Urbanismo; 11.54%; 349619.68; 816976.12; -467356.44; Agricultura; 10.90%; 0; 441493.39; -441493.39; Encargos Especiais; 07.18%; 0; 290687.91; -290687.91;  1.35
Prefeitura Municipal de Lamim - MG;  3137908;  MG;  3517; Administração; 22.53%; 1387932.67; 2259152.44; -871219.77; Transporte; 15.47%; 0; 597974.93; -597974.93; Educação; 08.76%; 2795400.27; 3134022.34; -338622.07; Urbanismo; 08.64%; 463605.82; 797533.92; -333928.10; Previdência Social; 06.55%; 171019.61; 424204.51; -253184.90;  1.07
Prefeitura Municipal de Charrua - RS;  4305371;  RS;  3518; Educação; 18.95%; 1957738.84; 3154063.78; -1196324.94; Saúde; 14.35%; 2071705.93; 2977475.62; -905769.69; Administração; 12.33%; 1516371.22; 2294920.96; -778549.74; Transporte; 11.39%; 1246631.62; 527739.20; 718892.42; Urbanismo; 08.90%; 242578.11; 804716.59; -562138.48;  1.07
Prefeitura Municipal de Carvalhópolis - MG;  3114709;  MG;  3523; Administração; 22.65%; 1212440.16; 2308178.34; -1095738.18; Despesas (Intraorçamentárias); 15.47%; 939995.17; 191265.65; 748729.52; Transporte; 13.32%; 0; 644593.53; -644593.53; Saúde; 13.03%; 2331485.41; 2962032.64; -630547.23; Educação; 12.75%; 2541499.44; 3158628.31; -617128.87;  1.16
Prefeitura Municipal de Pongaí - SP;  3540101;  SP;  3523; Administração; 27.34%; 3321257.79; 2173453.16; 1147804.63; Educação; 12.60%; 3695366.72; 3166385.67; 528981.05; Previdência Social; 10.35%; 0; 434528.70; -434528.70; Encargos Especiais; 07.82%; 0; 328204.09; -328204.09; Saúde; 06.56%; 3175507.57; 2899969.70; 275537.87;  1.07
Prefeitura Municipal de Junco do Maranhão - MA;  2105658;  MA;  3539; Educação; 48.82%; 6897307.64; 3037121.43; 3860186.21; Urbanismo; 09.76%; 1477208.54; 705085.61; 772122.93; Legislativa; 06.12%; 0; 484130.95; -484130.95; Agricultura; 05.95%; 6260.00; 476575.71; -470315.71; Saúde; 05.35%; 2501825.40; 2925253.37; -423427.97;  1.05
Prefeitura Municipal de Quadra - SP;  3541653;  SP;  3539; Educação; 13.50%; 3870717.02; 3182715.80; 688001.22; Transporte; 13.34%; 1325912.52; 645859.57; 680052.95; Urbanismo; 11.63%; 1346271.38; 753620.96; 592650.42; Previdência Social; 07.47%; 0; 380868.72; -380868.72; Administração; 07.40%; 2687736.43; 2310348.60; 377387.83;  1.18
Prefeitura Municipal de Nova Roma do Sul - RS;  4313359;  RS;  3543; Agricultura; 17.64%; 2068843.35; 389812.63; 1679030.72; Transporte; 17.44%; 2257125.26; 597561.75; 1659563.51; Administração; 10.50%; 3260473.24; 2261177.17; 999296.07; Despesas (Intraorçamentárias); 09.38%; 1057829.54; 165319.85; 892509.69; Previdência Social; 09.04%; 1163668.61; 303793.61; 859875.00;  1.16
Prefeitura Municipal de Altamira do Paraná - PR;  4100459;  PR;  3544; Urbanismo; 22.88%; 1819571.73; 748368.53; 1071203.20; Educação; 11.73%; 2683113.07; 3232311.51; -549198.44; Legislativa; 10.27%; 0; 480861.45; -480861.45; Agricultura; 09.70%; 899890.46; 445616.08; 454274.38; Despesas (Intraorçamentárias); 08.76%; 598332.72; 188294.69; 410038.03;  1.06
Prefeitura Municipal de Campos Borges - RS;  4304101;  RS;  3546; Educação; 14.03%; 2376211.28; 3377325.75; -1001114.47; Encargos Especiais; 11.85%; 1125936.91; 280270.67; 845666.24; Despesas (Intraorçamentárias); 10.62%; 929155.97; 171229.24; 757926.73; Transporte; 10.11%; 6380.00; 727798.53; -721418.53; Agricultura; 09.13%; 1101752.27; 450066.00; 651686.27;  1.10
Prefeitura Municipal de Colorado - RS;  4305603;  RS;  3546; Encargos Especiais; 19.75%; 1581867.50; 256297.37; 1325570.13; Transporte; 14.17%; 1581139.15; 630119.77; 951019.38; Previdência Social; 13.14%; 1142674.48; 260935.25; 881739.23; Saúde; 10.38%; 3712294.91; 3015804.46; 696490.45; Administração; 09.33%; 1815801.62; 2441710.69; -625909.07;  1.03
Prefeitura Municipal de Primavera de Rondônia - RO;  1101476;  RO;  3548; Urbanismo; 15.75%; 74761.78; 850449.55; -775687.77; Administração; 12.77%; 2990413.41; 2361707.82; 628705.59; Agricultura; 10.51%; 7200.00; 524806.44; -517606.44; Educação; 10.37%; 2742381.49; 3252962.49; -510581.00; Saúde; 08.55%; 2541773.91; 2962776.00; -421002.09;  1.18
Prefeitura Municipal de Nova Santa Helena - MT;  5106190;  MT;  3550; Transporte; 19.17%; 1562155.83; 739050.26; 823105.57; Urbanismo; 10.89%; 363323.83; 831007.34; -467683.51; Administração; 10.06%; 2009875.16; 2441831.85; -431956.69; Saúde; 07.77%; 2606090.92; 2939846.72; -333755.80; Encargos Especiais; 07.13%; 0; 306211.28; -306211.28;  1.23
Prefeitura Municipal de Aurilândia - GO;  5202601;  GO;  3553; Educação; 23.16%; 2040093.47; 3294120.84; -1254027.37; Previdência Social; 16.60%; 1130808.44; 232305.96; 898502.48; Encargos Especiais; 09.90%; 805304.30; 269500.51; 535803.79; Administração; 08.84%; 1956983.57; 2435372.91; -478389.34; Transporte; 08.55%; 293135.24; 756315.16; -463179.92;  1.05
Prefeitura Municipal de São Pedro da Serra - RS;  4319356;  RS;  3554; Urbanismo; 19.89%; 34615.36; 867198.62; -832583.26; Agricultura; 11.08%; 905674.36; 441714.46; 463959.90; Administração; 10.55%; 2062760.20; 2504395.86; -441635.66; Transporte; 09.75%; 1091271.46; 682978.78; 408292.68; Assistência Social; 08.75%; 278616.27; 645056.87; -366440.60;  1.01
Prefeitura Municipal de Itaju - SP;  3522000;  SP;  3556; Educação; 33.18%; 4562479.71; 3224926.07; 1337553.64; Urbanismo; 09.20%; 1167584.29; 796726.10; 370858.19; Agricultura; 08.67%; 132052.30; 481389.70; -349337.40; Previdência Social; 06.51%; 0; 262538.08; -262538.08; Assistência Social; 06.50%; 870448.73; 608503.19; 261945.54;  1.07
Prefeitura Municipal de Nova América da Colina - PR;  4116604;  PR;  3556; Administração; 22.28%; 4232718.51; 2467375.65; 1765342.86; Transporte; 20.79%; 2503951.49; 856486.35; 1647465.14; Urbanismo; 09.07%; 87513.00; 806244.83; -718731.83; Educação; 07.58%; 2667751.31; 3268281.72; -600530.41; Legislativa; 05.81%; 0; 459929.94; -459929.94;  1.28
Prefeitura Municipal de Trombas - GO;  5221452;  GO;  3558; Administração; 18.81%; 3167137.19; 2374070.93; 793066.26; Transporte; 12.93%; 297421.80; 842634.36; -545212.56; Assistência Social; 12.39%; 1121911.82; 599569.07; 522342.75; Agricultura; 08.81%; 110096.78; 481579.94; -371483.16; Encargos Especiais; 07.97%; 0; 335916.24; -335916.24;  1.12
Prefeitura Municipal de Arroio Trinta - SC;  4201604;  SC;  3563; Educação; 18.99%; 2329316.58; 3163423.02; -834106.44; Transporte; 16.34%; 1553737.65; 835891.20; 717846.45; Despesas (Intraorçamentárias); 15.92%; 828427.32; 129265.91; 699161.41; Urbanismo; 14.69%; 1382992.74; 737839.46; 645153.28; Encargos Especiais; 06.56%; 601823.47; 313760.79; 288062.68;  1.06
Prefeitura Municipal de Colinas do Sul - GO;  5205521;  GO;  3563; Saúde; 21.55%; 4097769.22; 2987816.59; 1109952.63; Administração; 19.22%; 3340931.59; 2351051.14; 989880.45; Educação; 12.71%; 3741059.14; 3086353.00; 654706.14; Transporte; 07.41%; 465696.79; 847282.46; -381585.67; Encargos Especiais; 06.63%; 0; 341393.11; -341393.11;  1.23
Prefeitura Municipal de Cordislândia - MG;  3119005;  MG;  3565; Transporte; 19.72%; 104285.99; 857555.24; -753269.25; Urbanismo; 13.07%; 254566.82; 753886.36; -499319.54; Agricultura; 10.77%; 56773.30; 468134.20; -411360.90; Encargos Especiais; 09.11%; 0; 348003.74; -348003.74; Educação; 07.61%; 2827261.65; 3117861.29; -290599.64;  1.08
Prefeitura Municipal de Caiçara do Rio do Vento - RN;  2401909;  RN;  3570; Administração; 26.51%; 3290539.98; 2187066.58; 1103473.40; Transporte; 18.79%; 0; 782050.06; -782050.06; Encargos Especiais; 08.58%; 0; 357179.47; -357179.47; Previdência Social; 07.83%; 0; 326031.66; -326031.66; Assistência Social; 05.64%; 431499.63; 666417.97; -234918.34;  1.03
Prefeitura Municipal de Taquarussu - MS;  5007976;  MS;  3570; Educação; 27.56%; 6055110.17; 2836493.86; 3218616.31; Saúde; 21.89%; 5352349.50; 2795605.60; 2556743.90; Administração; 12.97%; 3774677.62; 2259920.96; 1514756.66; Assistência Social; 07.40%; 1484097.96; 619364.22; 864733.74; Urbanismo; 06.02%; 1314274.91; 611407.57; 702867.34;  1.14
Prefeitura Municipal de São Fernando - RN;  2411809;  RN;  3572; Transporte; 22.73%; 45103.58; 804272.90; -759169.32; Saúde; 19.37%; 2312993.05; 2960034.72; -647041.67; Administração; 08.97%; 2076391.98; 2375815.51; -299423.53; Encargos Especiais; 08.75%; 0; 292131.12; -292131.12; Previdência Social; 08.63%; 0; 288142.90; -288142.90;  1.11
Prefeitura Municipal de Diamante do Sul - PR;  4107124;  PR;  3575; Administração; 17.86%; 1666934.90; 2448592.99; -781658.09; Agricultura; 15.94%; 978588.32; 281318.68; 697269.64; Saúde; 12.31%; 2400958.86; 2939391.66; -538432.80; Legislativa; 12.29%; 0; 537585.16; -537585.16; Educação; 09.44%; 2655888.92; 3068707.39; -412818.47;  1.14
Prefeitura Municipal de Caldazinha - GO;  5204557;  GO;  3582; Saúde; 30.93%; 2019090.04; 2993138.13; -974048.09; Administração; 17.25%; 1827804.65; 2370906.90; -543102.25; Previdência Social; 07.05%; 431328.78; 209442.74; 221886.04; Agricultura; 06.76%; 162081.67; 374860.25; -212778.58; Encargos Especiais; 05.15%; 71089.00; 233246.34; -162157.34;  1.08
