###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Poloni - SP;  3539905;  SP;  5780; Educação; 37.59%; 2796252.79; 4355205.87; -1558953.08; Urbanismo; 17.87%; 1776938.73; 1035752.11; 741186.62; Encargos Especiais; 08.34%; 499034.14; 153006.26; 346027.88; Administração; 06.59%; 2368007.43; 2094508.53; 273498.90; Previdência Social; 06.33%; 0; 262506.79; -262506.79;  0.98
Prefeitura Municipal de Porto do Mangue - RN;  2410256;  RN;  5788; Saúde; 29.60%; 4652867.06; 3131663.38; 1521203.68; Administração; 16.35%; 2921078.37; 2080832.24; 840246.13; Educação; 10.38%; 4756957.78; 4223444.53; 533513.25; Transporte; 08.37%; 0; 430304.15; -430304.15; Urbanismo; 06.39%; 1392666.35; 1064194.75; 328471.60;  1.09
Prefeitura Municipal de Liberato Salzano - RS;  4311601;  RS;  5789; Previdência Social; 19.02%; 1733521.93; 211118.38; 1522403.55; Transporte; 16.91%; 1783952.87; 430304.15; 1353648.72; Educação; 15.40%; 2990598.68; 4223444.53; -1232845.85; Urbanismo; 12.69%; 48164.58; 1064194.75; -1016030.17; Agricultura; 10.64%; 1118289.60; 266356.44; 851933.16;  1.19
Prefeitura Municipal de Maripá - PR;  4115358;  PR;  5802; Urbanismo; 22.18%; 3269283.34; 1064194.75; 2205088.59; Transporte; 15.77%; 1998226.07; 430304.15; 1567921.92; Agricultura; 10.02%; 1262866.44; 266356.44; 996510.00; Saúde; 09.40%; 4066691.74; 3131663.38; 935028.36; Comércio e Serviços; 07.18%; 769636.81; 56123.86; 713512.95;  1.10
Prefeitura Municipal de São José dos Ramos - PB;  2514453;  PB;  5817; Educação; 23.05%; 5164156.90; 4223444.53; 940712.37; Saúde; 18.19%; 2389154.79; 3131663.38; -742508.59; Urbanismo; 16.84%; 376768.09; 1064194.75; -687426.66; Previdência Social; 14.85%; 817346.95; 211118.38; 606228.57; Transporte; 08.52%; 82722.15; 430304.15; -347582.00;  1.13
Prefeitura Municipal de Ubarana - SP;  3555356;  SP;  5822; Educação; 28.80%; 6462131.59; 4223444.53; 2238687.06; Saúde; 18.69%; 4584831.21; 3131663.38; 1453167.83; Previdência Social; 09.81%; 973527.61; 211118.38; 762409.23; Encargos Especiais; 08.93%; 861165.59; 166885.05; 694280.54; Saneamento; 08.88%; 750925.17; 60493.82; 690431.35;  1.08
Prefeitura Municipal de Doutor Ulysses - PR;  4128633;  PR;  5822; Educação; 28.73%; 3272156.63; 4296059.77; -1023903.14; Saúde; 14.23%; 2652268.37; 3159505.18; -507236.81; Legislativa; 13.72%; 0; 489038.50; -489038.50; Transporte; 07.87%; 689662.88; 409163.59; 280499.29; Previdência Social; 06.07%; 0; 216119.92; -216119.92;  1.02
Prefeitura Municipal de Honório Serpa - PR;  4109658;  PR;  5834; Urbanismo; 37.86%; 3576549.48; 1042431.08; 2534118.40; Educação; 17.28%; 3106575.71; 4263356.67; -1156780.96; Saúde; 14.47%; 4036014.73; 3067682.35; 968332.38; Legislativa; 06.96%; 0; 466050.68; -466050.68; Agricultura; 03.81%; 527775.86; 273027.40; 254748.46;  1.06
Prefeitura Municipal de Gracho Cardoso - SE;  2802601;  SE;  5836; Educação; 14.63%; 4906913.96; 4263356.67; 643557.29; Administração; 10.99%; 1558549.83; 2041963.22; -483413.39; Saúde; 10.00%; 2627794.55; 3067682.35; -439887.80; Urbanismo; 09.42%; 1456859.74; 1042431.08; 414428.66; Transporte; 09.29%; 0; 408796.15; -408796.15;  1.12
Prefeitura Municipal de Santa Maria da Serra - SP;  3547007;  SP;  5840; Saúde; 33.93%; 5057150.58; 3067682.35; 1989468.23; Urbanismo; 19.57%; 2189555.99; 1042431.08; 1147124.91; Assistência Social; 12.63%; 1408998.11; 668285.21; 740712.90; Administração; 05.88%; 2386708.21; 2041963.22; 344744.99; Previdência Social; 03.69%; 0; 216119.92; -216119.92;  1.12
Prefeitura Municipal de Coqueiro Seco - AL;  2702207;  AL;  5844; Administração; 51.04%; 5669525.58; 2041963.22; 3627562.36; Urbanismo; 12.90%; 125522.97; 1042431.08; -916908.11; Habitação; 12.25%; 877541.91; 6882.87; 870659.04; Transporte; 05.75%; 0; 408796.15; -408796.15; Agricultura; 03.45%; 28140.00; 273027.40; -244887.40;  1.13
Prefeitura Municipal de São Martinho - RS;  4319109;  RS;  5844; Trabalho; 22.23%; 1792987.23; 0.00; 1792987.23; Encargos Especiais; 19.91%; 1768363.82; 162445.91; 1605917.91; Saúde; 14.69%; 4252029.36; 3067682.35; 1184347.01; Urbanismo; 10.70%; 179168.29; 1042431.08; -863262.79; Educação; 10.42%; 3422966.46; 4263356.67; -840390.21;  1.29
Prefeitura Municipal de Itaú - RN;  2404903;  RN;  5850; Administração; 27.94%; 3321360.66; 2041963.22; 1279397.44; Urbanismo; 22.77%; 0; 1042431.08; -1042431.08; Transporte; 08.93%; 0; 408796.15; -408796.15; Educação; 07.34%; 4599430.92; 4263356.67; 336074.25; Agricultura; 04.08%; 86203.94; 273027.40; -186823.46;  1.15
Prefeitura Municipal de Bernardo do Mearim - MA;  2101939;  MA;  5860; Saúde; 33.26%; 5426789.78; 3043536.62; 2383253.16; Transporte; 16.96%; 1566000.00; 350459.24; 1215540.76; Educação; 12.67%; 5190631.74; 4282672.23; 907959.51; Cultura; 10.81%; 940915.37; 166325.82; 774589.55; Legislativa; 06.97%; 0; 499446.20; -499446.20;  1.00
Prefeitura Municipal de Juvenília - MG;  3136959;  MG;  5862; Educação; 26.51%; 3484126.54; 4297599.31; -813472.77; Administração; 13.14%; 2429342.88; 2026085.99; 403256.89; Saúde; 12.68%; 3601104.90; 3212110.23; 388994.67; Assistência Social; 08.44%; 930547.83; 671441.67; 259106.16; Previdência Social; 06.98%; 437735.70; 223442.51; 214293.19;  1.06
Prefeitura Municipal de Fruta de Leite - MG;  3127073;  MG;  5863; Educação; 29.85%; 2984562.67; 4297599.31; -1313036.64; Urbanismo; 21.40%; 186470.75; 1127987.64; -941516.89; Administração; 17.34%; 2788711.61; 2026085.99; 762625.62; Previdência Social; 05.08%; 0; 223442.51; -223442.51; Judiciária; 04.17%; 212111.25; 28600.98; 183510.27;  1.06
Prefeitura Municipal de Barra de São Miguel - PB;  2501708;  PB;  5865; Saúde; 22.29%; 2389529.32; 3298083.41; -908554.09; Educação; 17.83%; 5066125.63; 4339407.48; 726718.15; Administração; 14.87%; 1526538.77; 2132465.00; -605926.23; Transporte; 12.44%; 0; 506986.50; -506986.50; Previdência Social; 05.70%; 0; 232137.43; -232137.43;  0.98
Prefeitura Municipal de Bonfinópolis de Minas - MG;  3108206;  MG;  5867; Agricultura; 19.14%; 1204681.32; 269905.88; 934775.44; Saúde; 15.19%; 3993752.37; 3252074.12; 741678.25; Saneamento; 13.50%; 807811.89; 148442.45; 659369.44; Transporte; 08.34%; 902675.49; 495431.05; 407244.44; Legislativa; 08.00%; 900294.21; 509688.36; 390605.85;  1.19
Prefeitura Municipal de Cedro de São João - SE;  2801603;  SE;  5868; Educação; 25.60%; 3246079.44; 4427127.86; -1181048.42; Saúde; 16.23%; 2538387.00; 3287145.89; -748758.89; Urbanismo; 11.28%; 1701154.08; 1180778.81; 520375.27; Transporte; 08.56%; 95923.44; 490634.88; -394711.44; Administração; 08.30%; 1741636.25; 2124407.95; -382771.70;  1.05
Prefeitura Municipal de Campina do Monte Alegre - SP;  3509452;  SP;  5869; Educação; 32.97%; 5694399.81; 4416354.49; 1278045.32; Urbanismo; 20.43%; 2032405.77; 1240233.39; 792172.38; Segurança Pública; 07.36%; 293314.69; 8023.30; 285291.39; Saúde; 06.92%; 3044749.45; 3313197.52; -268448.07; Encargos Especiais; 04.29%; 0; 166425.41; -166425.41;  1.07
Prefeitura Municipal de Bom Jesus do Amparo - MG;  3107703;  MG;  5871; Administração; 20.43%; 1377753.43; 2134124.64; -756371.21; Previdência Social; 14.57%; 649810.13; 110596.75; 539213.38; Urbanismo; 11.97%; 803518.31; 1246608.02; -443089.71; Saúde; 10.34%; 3019634.96; 3402517.10; -382882.14; Assistência Social; 09.71%; 337947.77; 697380.61; -359432.84;  1.02
Prefeitura Municipal de Senhora de Oliveira - MG;  3166006;  MG;  5871; Educação; 31.64%; 2548333.14; 4448764.15; -1900431.01; Administração; 14.29%; 1247344.38; 2105338.35; -857993.97; Urbanismo; 08.80%; 740052.34; 1268668.65; -528616.31; Saúde; 07.69%; 3880100.90; 3418125.94; 461974.96; Previdência Social; 06.32%; 520198.91; 140684.39; 379514.52;  1.13
Prefeitura Municipal de São João da Fronteira - PI;  2209872;  PI;  5873; Saúde; 20.12%; 2288078.35; 3504460.86; -1216382.51; Urbanismo; 18.34%; 158939.45; 1267897.48; -1108958.03; Educação; 13.12%; 5169332.11; 4375987.42; 793344.69; Administração; 11.26%; 2732088.54; 2051470.55; 680617.99; Transporte; 10.10%; 25716.00; 636551.48; -610835.48;  1.05
Prefeitura Municipal de Tapira - PR;  4126900;  PR;  5878; Educação; 21.27%; 3068065.93; 4353205.19; -1285139.26; Urbanismo; 18.70%; 2337769.30; 1208151.80; 1129617.50; Previdência Social; 17.22%; 1213256.23; 173026.25; 1040229.98; Saúde; 10.55%; 4205506.18; 3568204.83; 637301.35; Despesas (Intraorçamentárias); 10.11%; 683852.82; 73344.33; 610508.49;  1.11
Prefeitura Municipal de Patis - MG;  3147956;  MG;  5881; Saúde; 20.32%; 2494695.99; 3568204.83; -1073508.84; Educação; 19.13%; 3342642.11; 4353205.19; -1010563.08; Urbanismo; 12.91%; 525956.87; 1208151.80; -682194.93; Previdência Social; 10.61%; 733512.24; 173026.25; 560485.99; Administração; 07.27%; 2469282.77; 2085041.87; 384240.90;  1.10
Prefeitura Municipal de Amaporã - PR;  4100905;  PR;  5885; Saúde; 17.01%; 4430262.51; 3596523.39; 833739.12; Despesas (Intraorçamentárias); 15.97%; 847757.73; 64803.05; 782954.68; Educação; 13.46%; 3768848.99; 4428912.52; -660063.53; Legislativa; 10.29%; 0; 504450.66; -504450.66; Urbanismo; 09.64%; 769606.30; 1242318.85; -472712.55;  1.03
Prefeitura Municipal de Bom Jesus do Araguaia - MT;  5101852;  MT;  5889; Administração; 48.84%; 4688249.05; 2004389.73; 2683859.32; Transporte; 12.35%; 1337645.71; 658933.51; 678712.20; Urbanismo; 10.68%; 673344.90; 1260448.91; -587104.01; Encargos Especiais; 04.25%; 0; 233393.36; -233393.36; Legislativa; 03.99%; 688584.00; 469479.95; 219104.05;  1.01
Prefeitura Municipal de Serra de São Bento - RN;  2413300;  RN;  5890; Transporte; 16.63%; 0; 725677.02; -725677.02; Saúde; 13.46%; 3067365.81; 3654770.89; -587405.08; Educação; 12.94%; 3878273.99; 4442907.80; -564633.81; Agricultura; 08.90%; 22054.00; 410391.23; -388337.23; Assistência Social; 07.22%; 392690.54; 707577.96; -314887.42;  1.23
Prefeitura Municipal de Mucurici - ES;  3203601;  ES;  5897; Saúde; 22.67%; 6220660.45; 3511123.00; 2709537.45; Urbanismo; 21.36%; 3684122.33; 1130915.45; 2553206.88; Educação; 13.67%; 5961982.80; 4328517.82; 1633464.98; Comércio e Serviços; 07.98%; 959190.28; 5248.63; 953941.65; Assistência Social; 07.73%; 1575833.82; 651757.08; 924076.74;  1.02
Prefeitura Municipal de Caldas Brandão - PB;  2503803;  PB;  5903; Saúde; 24.11%; 2640141.40; 3709451.90; -1069310.50; Transporte; 16.86%; 0; 747758.39; -747758.39; Administração; 15.20%; 1495817.75; 2169993.78; -674176.03; Urbanismo; 10.88%; 818109.04; 1300604.62; -482495.58; Previdência Social; 05.88%; 435490.14; 174732.63; 260757.51;  1.00
Prefeitura Municipal de Porto Rico do Maranhão - MA;  2109056;  MA;  5909; Educação; 18.97%; 5721209.00; 4464666.97; 1256542.03; Urbanismo; 15.80%; 206104.30; 1252663.14; -1046558.84; Saúde; 14.73%; 2707367.29; 3683135.49; -975768.20; Gestão Ambiental; 09.68%; 699879.61; 58609.55; 641270.06; Legislativa; 07.31%; 0; 484174.18; -484174.18;  1.17
Prefeitura Municipal de Feira da Mata - BA;  2910776;  BA;  5911; Saúde; 14.10%; 3209104.35; 3721005.90; -511901.55; Administração; 12.83%; 1680612.64; 2146475.48; -465862.84; Transporte; 12.57%; 266851.79; 723178.27; -456326.48; Assistência Social; 08.31%; 393654.21; 695242.28; -301588.07; Educação; 07.89%; 4724461.41; 4438025.70; 286435.71;  1.02
Prefeitura Municipal de Sales - SP;  3544806;  SP;  5929; Saúde; 15.42%; 5198298.43; 3748847.70; 1449450.73; Saneamento; 14.74%; 1539158.85; 153671.93; 1385486.92; Educação; 13.41%; 5771346.39; 4510640.93; 1260705.46; Previdência Social; 12.18%; 1342848.80; 198494.69; 1144354.11; Administração; 10.67%; 3121649.09; 2119170.54; 1002478.55;  1.11
Prefeitura Municipal de Américo de Campos - SP;  3501806;  SP;  5930; Saúde; 22.66%; 4943875.28; 3701914.38; 1241960.90; Educação; 19.04%; 5576943.11; 4533388.67; 1043554.44; Urbanismo; 14.91%; 2082576.66; 1265640.36; 816936.30; Administração; 06.25%; 1780711.56; 2123067.86; -342356.30; Transporte; 05.16%; 399261.76; 682074.63; -282812.87;  1.04
Prefeitura Municipal de Aragominas - TO;  1701309;  TO;  5933; Saúde; 21.17%; 2671652.09; 3677768.66; -1006116.57; Urbanismo; 20.38%; 345481.45; 1314009.15; -968527.70; Transporte; 11.69%; 68034.40; 623737.72; -555703.32; Agricultura; 08.69%; 0; 412952.41; -412952.41; Educação; 06.87%; 4226443.82; 4552704.24; -326260.42;  1.18
Prefeitura Municipal de Santa Helena - PB;  2513307;  PB;  5933; Educação; 22.60%; 5772461.56; 4552704.24; 1219757.32; Previdência Social; 14.43%; 977307.49; 198494.69; 778812.80; Administração; 12.38%; 1454273.37; 2122389.18; -668115.81; Legislativa; 09.92%; 0; 535299.75; -535299.75; Transporte; 09.45%; 114002.30; 623737.72; -509735.42;  1.10
Prefeitura Municipal de Solidão - PE;  2614402;  PE;  5934; Previdência Social; 23.82%; 1561498.22; 198494.69; 1363003.53; Saúde; 19.91%; 2538429.55; 3677768.66; -1139339.11; Despesas (Intraorçamentárias); 13.18%; 861399.00; 107190.94; 754208.06; Transporte; 08.90%; 114358.70; 623737.72; -509379.02; Administração; 05.38%; 1814857.65; 2122389.18; -307531.53;  1.31
Prefeitura Municipal de Nova Lacerda - MT;  5106182;  MT;  5939; Administração; 17.64%; 3654118.84; 2021935.04; 1632183.80; Educação; 15.30%; 5902288.94; 4487067.30; 1415221.64; Saneamento; 14.00%; 1383746.66; 88314.23; 1295432.43; Transporte; 12.83%; 1729040.49; 542281.84; 1186758.65; Urbanismo; 11.71%; 2313464.45; 1230022.75; 1083441.70;  0.97
Prefeitura Municipal de Gaurama - RS;  4308706;  RS;  5940; Agricultura; 16.37%; 1233665.44; 416314.78; 817350.66; Transporte; 12.50%; 1252953.56; 628733.86; 624219.70; Urbanismo; 11.75%; 694284.43; 1280803.09; -586518.66; Administração; 11.52%; 1553287.64; 2128314.05; -575026.41; Saúde; 11.03%; 3177269.22; 3728026.03; -550756.81;  1.11
Prefeitura Municipal de Camalaú - PB;  2503902;  PB;  5945; Administração; 20.01%; 1373043.51; 2145684.59; -772641.08; Transporte; 19.14%; 0; 739016.53; -739016.53; Saúde; 13.87%; 3239822.47; 3775243.13; -535420.66; Urbanismo; 12.06%; 1685441.07; 1219655.24; 465785.83; Previdência Social; 07.37%; 0; 284431.09; -284431.09;  1.03
Prefeitura Municipal de Rodeio Bonito - RS;  4315909;  RS;  5949; Saúde; 18.22%; 4806026.60; 3777471.65; 1028554.95; Agricultura; 17.59%; 1411430.21; 418466.83; 992963.38; Transporte; 15.43%; 1539012.00; 667793.49; 871218.51; Indústria; 08.45%; 494052.91; 16827.18; 477225.73; Educação; 06.55%; 4214224.15; 4583754.20; -369530.05;  1.03
Prefeitura Municipal de Itanhangá - MT;  5104542;  MT;  5950; Transporte; 18.14%; 1322848.05; 709794.80; 613053.25; Urbanismo; 17.28%; 631042.83; 1214890.32; -583847.49; Agricultura; 10.77%; 110192.19; 474149.37; -363957.18; Previdência Social; 07.60%; 0; 256738.09; -256738.09; Encargos Especiais; 06.81%; 33430.93; 263508.12; -230077.19;  1.11
Prefeitura Municipal de Ouro Verde do Oeste - PR;  4117453;  PR;  5952; Educação; 16.41%; 3543735.03; 4585227.28; -1041492.25; Transporte; 13.41%; 1560625.30; 709794.80; 850830.50; Saúde; 12.97%; 3043418.99; 3866791.23; -823372.24; Urbanismo; 12.51%; 2008983.50; 1214890.32; 794093.18; Legislativa; 08.41%; 0; 533412.67; -533412.67;  1.21
Prefeitura Municipal de Santa Albertina - SP;  3545704;  SP;  5956; Previdência Social; 19.66%; 1183185.13; 256738.09; 926447.04; Transporte; 17.95%; 1555707.28; 709794.80; 845912.48; Saúde; 15.21%; 4583511.58; 3866791.23; 716720.35; Assistência Social; 07.70%; 1022073.37; 659027.66; 363045.71; Administração; 05.16%; 2402647.79; 2159520.56; 243127.23;  1.06
Prefeitura Municipal de Perobal - PR;  4118857;  PR;  5960; Administração; 18.97%; 3088050.45; 2159520.56; 928529.89; Urbanismo; 18.92%; 2140815.80; 1214890.32; 925925.48; Legislativa; 10.90%; 0; 533412.67; -533412.67; Saúde; 10.00%; 3377288.97; 3866791.23; -489502.26; Despesas (Intraorçamentárias); 06.64%; 432158.28; 107190.94; 324967.34;  1.13
Prefeitura Municipal de Trindade do Sul - RS;  4321956;  RS;  5962; Urbanismo; 18.58%; 143516.00; 1347638.93; -1204122.93; Educação; 17.46%; 3713797.41; 4845112.69; -1131315.28; Transporte; 10.66%; 1361546.94; 670973.23; 690573.71; Encargos Especiais; 09.41%; 946096.84; 336068.83; 610028.01; Agricultura; 09.15%; 1030517.58; 437701.50; 592816.08;  1.04
Prefeitura Municipal de Alto Boa Vista - MT;  5100359;  MT;  5980; Educação; 17.51%; 3899906.13; 4772335.95; -872429.82; Administração; 13.06%; 2773290.04; 2122354.62; 650935.42; Saúde; 12.22%; 3392243.01; 4000912.33; -608669.32; Assistência Social; 10.57%; 1198335.08; 671487.45; 526847.63; Encargos Especiais; 07.69%; 0; 383373.67; -383373.67;  1.09
Prefeitura Municipal de Jambeiro - SP;  3524907;  SP;  5981; Educação; 35.73%; 9797035.36; 4772335.95; 5024699.41; Saúde; 18.11%; 6548207.44; 4000912.33; 2547295.11; Urbanismo; 12.96%; 3169751.84; 1346867.75; 1822884.09; Administração; 10.61%; 3614215.99; 2122354.62; 1491861.37; Cultura; 06.33%; 1129992.76; 239270.83; 890721.93;  1.11
Prefeitura Municipal de Fernandes Pinheiro - PR;  4107736;  PR;  5981; Transporte; 28.11%; 2379756.55; 656002.17; 1723754.38; Saúde; 17.42%; 4996633.66; 3928202.44; 1068431.22; Despesas (Intraorçamentárias); 09.84%; 676932.18; 73344.33; 603587.85; Legislativa; 09.35%; 0; 573530.88; -573530.88; Educação; 08.92%; 5282995.51; 4736314.23; 546681.28;  1.03
Prefeitura Municipal de Rio Espera - MG;  3155207;  MG;  5986; Educação; 38.22%; 1908610.49; 4812021.56; -2903411.07; Urbanismo; 16.86%; 51590.99; 1332684.58; -1281093.59; Saúde; 10.01%; 3196468.40; 3956520.99; -760052.59; Administração; 05.84%; 1713214.79; 2156918.53; -443703.74; Assistência Social; 04.76%; 295748.67; 657317.36; -361568.69;  1.17
Prefeitura Municipal de Aguiarnópolis - TO;  1700301;  TO;  5987; Administração; 33.83%; 5581949.67; 2156918.53; 3425031.14; Saúde; 29.44%; 976221.54; 3956520.99; -2980299.45; Transporte; 07.35%; 0; 743613.29; -743613.29; Urbanismo; 05.11%; 815200.04; 1332684.58; -517484.54; Agricultura; 04.57%; 27047.00; 490006.38; -462959.38;  1.21
Prefeitura Municipal de Cristália - MG;  3120300;  MG;  5993; Educação; 24.15%; 3494214.46; 4877709.02; -1383494.56; Saúde; 18.55%; 2940576.72; 4003584.94; -1063008.22; Previdência Social; 17.62%; 1235434.76; 226092.98; 1009341.78; Transporte; 08.89%; 278526.70; 788098.98; -509572.28; Urbanismo; 07.32%; 938165.06; 1357810.16; -419645.10;  1.05
Prefeitura Municipal de Pontal do Araguaia - MT;  5106653;  MT;  5993; Educação; 18.67%; 3121421.76; 4827197.04; -1705775.28; Saúde; 16.47%; 2469925.11; 3974858.82; -1504933.71; Administração; 14.22%; 3338848.13; 2039050.39; 1299797.74; Urbanismo; 10.26%; 2308744.08; 1371051.16; 937692.92; Legislativa; 06.27%; 0; 573341.53; -573341.53;  1.24
Prefeitura Municipal de Pedro Régis - PB;  2512721;  PB;  5999; Transporte; 14.94%; 0; 735143.03; -735143.03; Saúde; 14.84%; 3244964.36; 3974858.82; -729894.46; Educação; 13.17%; 4179425.94; 4827197.04; -647771.10; Administração; 08.71%; 1610520.32; 2039050.39; -428530.07; Urbanismo; 08.27%; 964408.21; 1371051.16; -406642.95;  1.06
Prefeitura Municipal de Ibiara - PB;  2506608;  PB;  6000; Educação; 26.91%; 3674183.30; 4993009.56; -1318826.26; Transporte; 16.07%; 0; 787323.84; -787323.84; Saúde; 15.62%; 3347702.60; 4113060.85; -765358.25; Urbanismo; 10.15%; 1014900.93; 1512521.66; -497620.73; Previdência Social; 05.87%; 0; 287864.72; -287864.72;  0.99
Prefeitura Municipal de Maria Helena - PR;  4114708;  PR;  6007; Educação; 35.69%; 2617331.41; 4878619.59; -2261288.18; Previdência Social; 18.29%; 1437934.60; 279015.54; 1158919.06; Saúde; 13.34%; 3123825.61; 3969412.95; -845587.34; Legislativa; 09.15%; 0; 580079.70; -580079.70; Urbanismo; 03.63%; 1608840.89; 1379060.59; 229780.30;  1.09
Prefeitura Municipal de Tucunduva - RS;  4322103;  RS;  6008; Administração; 25.42%; 4390001.92; 2056294.57; 2333707.35; Educação; 22.20%; 2840325.46; 4878619.59; -2038294.13; Previdência Social; 14.11%; 1575053.82; 279015.54; 1296038.28; Urbanismo; 12.70%; 213330.19; 1379060.59; -1165730.40; Encargos Especiais; 04.82%; 78.08; 442218.17; -442140.09;  1.10
Prefeitura Municipal de Divisa Nova - MG;  3122405;  MG;  6011; Educação; 31.47%; 3321656.74; 4878619.59; -1556962.85; Urbanismo; 14.37%; 668222.44; 1379060.59; -710838.15; Encargos Especiais; 08.94%; 0; 442218.17; -442218.17; Transporte; 08.62%; 1161833.49; 735193.85; 426639.64; Saúde; 07.40%; 4335623.22; 3969412.95; 366210.27;  1.09
Prefeitura Municipal de Cocal dos Alves - PI;  2202729;  PI;  6014; Saúde; 24.41%; 2309232.08; 3969412.95; -1660180.87; Administração; 14.01%; 1103293.89; 2056294.57; -953000.68; Transporte; 10.81%; 0; 735193.85; -735193.85; Saneamento; 08.83%; 772320.34; 172076.30; 600244.04; Urbanismo; 06.94%; 907337.33; 1379060.59; -471723.26;  1.11
