###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Wenceslau Braz - MG;  3172202;  MG;  2618; Educação; 18.83%; 1885875.24; 2570331.84; -684456.60; Agricultura; 13.81%; 73620.79; 575526.52; -501905.73; Assistência Social; 13.05%; 81846.13; 556016.23; -474170.10; Saúde; 12.63%; 2067149.21; 2526033.97; -458884.76; Administração; 06.56%; 1662968.51; 1901541.02; -238572.51;  1.43
Prefeitura Municipal de São João das Duas Pontes - SP;  3549201;  SP;  2618; Previdência Social; 23.03%; 1041861.11; 172156.23; 869704.88; Saúde; 17.14%; 1878803.77; 2526033.97; -647230.20; Agricultura; 11.58%; 138496.38; 575526.52; -437030.14; Encargos Especiais; 07.27%; 473570.62; 199257.69; 274312.93; Educação; 05.27%; 2769462.33; 2570331.84; 199130.49;  1.28
Prefeitura Municipal de Dom Pedro de Alcântara - RS;  4306551;  RS;  2621; Transporte; 22.57%; 0; 652282.61; -652282.61; Educação; 20.22%; 2004176.22; 2588713.46; -584537.24; Saúde; 12.45%; 2174036.47; 2534016.04; -359979.57; Urbanismo; 11.24%; 1029771.42; 704912.93; 324858.49; Agricultura; 06.96%; 771768.13; 570472.61; 201295.52;  1.07
Prefeitura Municipal de Reserva do Cabaçal - MT;  5107156;  MT;  2621; Administração; 21.58%; 2749088.81; 1887936.57; 861152.24; Educação; 17.49%; 1891158.14; 2589285.80; -698127.66; Urbanismo; 17.04%; 36988.90; 716921.07; -679932.17; Agricultura; 10.14%; 173299.42; 578134.92; -404835.50; Transporte; 09.19%; 291662.40; 658250.13; -366587.73;  1.03
Prefeitura Municipal de Novo Jardim - TO;  1715259;  TO;  2625; Saúde; 25.96%; 1558005.56; 2548322.01; -990316.45; Educação; 13.90%; 2054353.27; 2584657.61; -530304.34; Transporte; 12.18%; 167313.85; 632038.86; -464725.01; Agricultura; 08.45%; 234349.65; 556864.28; -322514.63; Urbanismo; 06.46%; 948721.22; 702189.78; 246531.44;  1.11
Prefeitura Municipal de Ivolândia - GO;  5211602;  GO;  2626; Educação; 23.19%; 1195725.13; 2597465.32; -1401740.19; Transporte; 16.41%; 1608798.59; 617006.76; 991791.83; Saúde; 16.12%; 3509815.98; 2535416.65; 974399.33; Urbanismo; 12.02%; 1419630.43; 692958.33; 726672.10; Administração; 10.57%; 2528362.06; 1889542.85; 638819.21;  1.09
Prefeitura Municipal de Jacuizinho - RS;  4310876;  RS;  2634; Agricultura; 15.90%; 1009945.07; 553613.14; 456331.93; Saúde; 14.32%; 2960808.51; 2549737.47; 411071.04; Transporte; 13.57%; 1012077.89; 622757.91; 389319.98; Administração; 13.16%; 1542230.89; 1919882.64; -377651.75; Educação; 10.34%; 2877120.50; 2580250.30; 296870.20;  1.02
Prefeitura Municipal de Porto Alegre do Piauí - PI;  2208551;  PI;  2637; Transporte; 25.36%; 6139.00; 630829.34; -624690.34; Saúde; 15.33%; 2156608.36; 2534168.73; -377560.37; Agricultura; 12.77%; 246068.60; 560786.33; -314717.73; Educação; 11.55%; 2295495.57; 2580128.85; -284633.28; Previdência Social; 08.26%; 0; 203384.94; -203384.94;  1.02
Prefeitura Municipal de Novo Horizonte - SC;  4211652;  SC;  2643; Transporte; 32.77%; 2506414.11; 622241.11; 1884173.00; Agricultura; 26.98%; 2100108.26; 548937.15; 1551171.11; Urbanismo; 09.78%; 133754.07; 695842.69; -562088.62; Administração; 05.58%; 1598552.78; 1919476.05; -320923.27; Despesas (Intraorçamentárias); 04.52%; 340773.87; 80673.67; 260100.20;  1.14
Prefeitura Municipal de Morro da Garça - MG;  3143609;  MG;  2649; Educação; 20.20%; 3269570.72; 2581925.46; 687645.26; Agricultura; 16.12%; 0; 548937.15; -548937.15; Transporte; 14.80%; 118449.71; 622241.11; -503791.40; Cultura; 10.94%; 496059.90; 123437.60; 372622.30; Saúde; 08.86%; 2826489.07; 2524720.42; 301768.65;  1.20
Prefeitura Municipal de Maratá - RS;  4311791;  RS;  2649; Administração; 42.20%; 3561071.66; 1891311.68; 1669759.98; Urbanismo; 15.34%; 95063.33; 702085.58; -607022.25; Despesas (Intraorçamentárias); 07.11%; 356834.45; 75576.03; 281258.42; Educação; 05.51%; 2362679.73; 2580651.06; -217971.33; Saúde; 04.36%; 2698369.79; 2526020.42; 172349.37;  1.03
Prefeitura Municipal de Biquinhas - MG;  3107000;  MG;  2652; Previdência Social; 18.66%; 1057242.71; 203384.94; 853857.77; Educação; 14.80%; 1900845.78; 2577975.32; -677129.54; Administração; 14.33%; 2581800.91; 1926234.29; 655566.62; Urbanismo; 14.32%; 23537.40; 679086.49; -655549.09; Agricultura; 10.62%; 75843.04; 562072.60; -486229.56;  1.11
Prefeitura Municipal de Óleo - SP;  3533809;  SP;  2652; Previdência Social; 25.96%; 945878.91; 195185.13; 750693.78; Administração; 25.47%; 1191954.42; 1928385.09; -736430.67; Urbanismo; 09.75%; 959586.71; 677759.55; 281827.16; Agricultura; 08.45%; 316736.05; 561203.40; -244467.35; Cultura; 05.48%; 278844.01; 120450.41; 158393.60;  0.99
Prefeitura Municipal de São João do Polêsine - RS;  4318432;  RS;  2654; Educação; 29.14%; 2045987.47; 2580110.94; -534123.47; Assistência Social; 10.63%; 344908.81; 539680.80; -194771.99; Cultura; 08.58%; 276457.38; 119222.77; 157234.61; Saúde; 07.42%; 2672135.25; 2536148.02; 135987.23; Encargos Especiais; 06.58%; 82823.45; 203481.76; -120658.31;  1.03
Prefeitura Municipal de Pilar de Goiás - GO;  5216908;  GO;  2658; Administração; 30.66%; 3637706.92; 1901554.69; 1736152.23; Transporte; 11.03%; 1283710.41; 658759.60; 624950.81; Saúde; 10.23%; 3114448.99; 2535093.34; 579355.65; Urbanismo; 08.21%; 1137461.29; 672617.57; 464843.72; Assistência Social; 07.68%; 965350.84; 530299.78; 435051.06;  1.07
Prefeitura Municipal de Santana do Seridó - RN;  2411429;  RN;  2661; Transporte; 18.80%; 10875.00; 704898.45; -694023.45; Urbanismo; 18.57%; 1343964.90; 658657.27; 685307.63; Administração; 16.90%; 1308203.69; 1932096.16; -623892.47; Assistência Social; 06.67%; 777825.35; 531539.18; 246286.17; Previdência Social; 05.87%; 0; 216579.78; -216579.78;  1.01
Prefeitura Municipal de Sul Brasil - SC;  4217758;  SC;  2661; Agricultura; 29.54%; 2287026.67; 566712.51; 1720314.16; Transporte; 13.34%; 1460578.84; 683844.40; 776734.44; Administração; 10.92%; 1309861.29; 1945991.55; -636130.26; Comunicações; 07.44%; 434993.71; 1521.69; 433472.02; Urbanismo; 07.21%; 258463.68; 678521.78; -420058.10;  1.10
Prefeitura Municipal de Flórida - PR;  4108106;  PR;  2662; Urbanismo; 17.97%; 1572595.32; 673098.34; 899496.98; Previdência Social; 14.90%; 957004.52; 211102.36; 745902.16; Administração; 12.60%; 1314928.91; 1945734.27; -630805.36; Educação; 12.04%; 1984684.86; 2587351.73; -602666.87; Agricultura; 08.98%; 147543.76; 597115.61; -449571.85;  1.13
Prefeitura Municipal de Jardim de Angicos - RN;  2405504;  RN;  2673; Transporte; 26.27%; 4844.84; 698335.53; -693490.69; Agricultura; 10.91%; 309207.01; 597115.61; -287908.60; Administração; 08.86%; 1711819.84; 1945734.27; -233914.43; Previdência Social; 08.00%; 0; 211102.36; -211102.36; Educação; 05.72%; 2738454.56; 2587351.73; 151102.83;  1.23
Prefeitura Municipal de Vargem - SC;  4219150;  SC;  2674; Transporte; 30.84%; 2278418.85; 704411.80; 1574007.05; Educação; 19.56%; 3571600.22; 2573234.69; 998365.53; Saúde; 13.71%; 3269727.81; 2569911.63; 699816.18; Agricultura; 05.82%; 901879.23; 604879.49; 296999.74; Urbanismo; 04.51%; 440619.53; 670752.62; -230133.09;  1.01
Prefeitura Municipal de Joca Claudino - PB;  2513653;  PB;  2675; Educação; 26.04%; 4237249.79; 2560855.61; 1676394.18; Urbanismo; 18.22%; 1847884.22; 675102.77; 1172781.45; Transporte; 11.12%; 12607.86; 728341.58; -715733.72; Saúde; 09.92%; 1945729.29; 2584183.46; -638454.17; Administração; 09.57%; 1328204.10; 1943929.99; -615725.89;  1.07
Prefeitura Municipal de Presidente Lucena - RS;  4315149;  RS;  2679; Administração; 24.07%; 1074228.57; 1944919.48; -870690.91; Educação; 20.10%; 3298006.45; 2570762.90; 727243.55; Saneamento; 11.84%; 518027.57; 89716.85; 428310.72; Despesas (Intraorçamentárias); 09.46%; 425664.91; 83570.98; 342093.93; Urbanismo; 08.22%; 974189.44; 676663.67; 297525.77;  1.06
Prefeitura Municipal de Capão Alto - SC;  4203253;  SC;  2682; Urbanismo; 20.17%; 2297938.76; 682187.95; 1615750.81; Educação; 17.00%; 3946187.62; 2584485.62; 1361702.00; Administração; 16.61%; 3258418.09; 1927204.61; 1331213.48; Agricultura; 12.55%; 1609532.25; 603884.09; 1005648.16; Transporte; 09.03%; 0; 723598.35; -723598.35;  1.15
Prefeitura Municipal de Brunópolis - SC;  4202875;  SC;  2690; Urbanismo; 21.96%; 1291563.99; 676103.47; 615460.52; Saúde; 15.69%; 2980237.30; 2540546.28; 439691.02; Saneamento; 13.48%; 468242.70; 90346.99; 377895.71; Assistência Social; 08.44%; 766278.29; 529787.63; 236490.66; Previdência Social; 08.01%; 0; 224557.22; -224557.22;  1.04
Prefeitura Municipal de Tanque do Piauí - PI;  2210979;  PI;  2694; Transporte; 25.42%; 28656.40; 741763.71; -713107.31; Saúde; 19.01%; 2023285.84; 2556534.93; -533249.09; Agricultura; 15.46%; 173768.06; 607328.84; -433560.78; Previdência Social; 07.70%; 0; 216032.29; -216032.29; Encargos Especiais; 05.86%; 35439.17; 199858.32; -164419.15;  0.97
Prefeitura Municipal de Belmonte - SC;  4202156;  SC;  2696; Transporte; 38.90%; 1815854.25; 702721.46; 1113132.79; Agricultura; 11.68%; 925123.10; 590777.11; 334345.99; Previdência Social; 07.55%; 0; 216032.29; -216032.29; Legislativa; 05.54%; 607145.32; 448497.40; 158647.92; Indústria; 04.75%; 166500.00; 30722.15; 135777.85;  1.05
Prefeitura Municipal de Fagundes Varela - RS;  4307864;  RS;  2699; Agricultura; 14.63%; 1285800.52; 579784.79; 706015.73; Administração; 12.99%; 2590579.25; 1963658.46; 626920.79; Previdência Social; 12.97%; 830154.38; 204172.94; 625981.44; Saúde; 12.77%; 1967535.55; 2583920.27; -616384.72; Despesas (Intraorçamentárias); 11.30%; 627861.13; 82492.63; 545368.50;  1.05
Prefeitura Municipal de Olímpio Noronha - MG;  3145505;  MG;  2700; Urbanismo; 28.02%; 2133250.99; 667994.97; 1465256.02; Transporte; 11.91%; 120174.24; 742893.98; -622719.74; Previdência Social; 11.74%; 816202.06; 202390.11; 613811.95; Agricultura; 11.42%; 0; 597255.12; -597255.12; Despesas (Intraorçamentárias); 08.77%; 549964.16; 91462.07; 458502.09;  1.18
Prefeitura Municipal de Pirapó - RS;  4314555;  RS;  2707; Urbanismo; 16.30%; 13489.72; 687005.56; -673515.84; Saúde; 12.42%; 3084684.93; 2571351.46; 513333.47; Despesas (Intraorçamentárias); 12.04%; 589445.83; 91733.30; 497712.53; Educação; 10.43%; 2134121.17; 2565308.72; -431187.55; Previdência Social; 09.53%; 600951.16; 206948.55; 394002.61;  1.09
Prefeitura Municipal de Camargo - RS;  4303558;  RS;  2710; Agricultura; 37.79%; 2311906.81; 567683.55; 1744223.26; Administração; 12.50%; 2552590.59; 1975877.46; 576713.13; Saúde; 11.21%; 3100252.19; 2582677.36; 517574.83; Saneamento; 10.70%; 588410.67; 94482.72; 493927.95; Legislativa; 05.13%; 226597.88; 463253.67; -236655.79;  1.02
Prefeitura Municipal de Monte Belo do Sul - RS;  4312385;  RS;  2712; Administração; 13.95%; 1388875.22; 1999598.75; -610723.53; Urbanismo; 12.34%; 138927.60; 679296.19; -540368.59; Transporte; 12.20%; 1279152.94; 744940.47; 534212.47; Educação; 11.36%; 3024312.16; 2527084.58; 497227.58; Saneamento; 10.38%; 550374.15; 95787.35; 454586.80;  1.02
Prefeitura Municipal de Talismã - TO;  1720978;  TO;  2716; Agricultura; 15.78%; 3553.25; 610240.49; -606687.24; Saúde; 13.59%; 2056811.41; 2579500.67; -522689.26; Educação; 13.08%; 3021550.08; 2518571.27; 502978.81; Transporte; 11.87%; 316823.63; 773184.48; -456360.85; Gestão Ambiental; 07.13%; 310915.41; 36690.79; 274224.62;  1.10
Prefeitura Municipal de Santa Terezinha do Progresso - SC;  4215687;  SC;  2720; Agricultura; 15.48%; 1107503.58; 606009.77; 501493.81; Urbanismo; 14.82%; 213845.48; 694205.81; -480360.33; Saúde; 11.57%; 2215770.69; 2590780.86; -375010.17; Transporte; 11.30%; 1111197.22; 744936.98; 366260.24; Educação; 10.39%; 2215768.95; 2552406.26; -336637.31;  1.08
Prefeitura Municipal de Mimoso de Goiás - GO;  5213053;  GO;  2723; Saúde; 14.77%; 2194487.18; 2585431.70; -390944.52; Transporte; 14.31%; 1121019.37; 742257.43; 378761.94; Previdência Social; 08.87%; 0; 234704.31; -234704.31; Urbanismo; 08.70%; 453437.08; 683745.68; -230308.60; Assistência Social; 08.15%; 748149.30; 532363.71; 215785.59;  1.08
Prefeitura Municipal de Panamá - GO;  5216007;  GO;  2728; Saúde; 27.44%; 836735.15; 2589351.87; -1752616.72; Administração; 25.33%; 3613109.17; 1994927.93; 1618181.24; Agricultura; 09.66%; 0; 616763.04; -616763.04; Previdência Social; 06.74%; 664424.57; 234187.18; 430237.39; Transporte; 05.72%; 392661.48; 758188.30; -365526.82;  1.28
Prefeitura Municipal de Santa Tereza do Tocantins - TO;  1719004;  TO;  2729; Saúde; 27.36%; 1623274.25; 2610633.12; -987358.87; Administração; 22.77%; 1178241.01; 1999990.71; -821749.70; Agricultura; 11.45%; 202184.12; 615522.07; -413337.95; Encargos Especiais; 05.61%; 7665.51; 210148.98; -202483.47; Urbanismo; 05.59%; 486310.14; 687931.74; -201621.60;  1.10
Prefeitura Municipal de Matos Costa - SC;  4210704;  SC;  2729; Transporte; 20.03%; 1467557.54; 742616.74; 724940.80; Saúde; 15.85%; 3145224.64; 2571604.10; 573620.54; Educação; 13.40%; 2985533.26; 2500585.70; 484947.56; Urbanismo; 12.46%; 254065.25; 705039.18; -450973.93; Agricultura; 07.21%; 340615.70; 601632.34; -261016.64;  1.07
Prefeitura Municipal de Pinhal de São Bento - PR;  4119251;  PR;  2732; Urbanismo; 33.50%; 2139460.52; 706442.94; 1433017.58; Administração; 13.28%; 1410974.09; 1978998.17; -568024.08; Saúde; 12.38%; 2057873.71; 2587387.80; -529514.09; Transporte; 06.53%; 484097.29; 763581.85; -279484.56; Educação; 06.26%; 2774532.04; 2506695.79; 267836.25;  1.20
Prefeitura Municipal de Umburatiba - MG;  3170305;  MG;  2736; Agricultura; 16.34%; 62607.14; 614814.72; -552207.58; Transporte; 12.78%; 348635.65; 780285.01; -431649.36; Urbanismo; 11.44%; 320080.68; 706491.67; -386410.99; Educação; 09.67%; 2171469.28; 2498278.15; -326808.87; Saúde; 08.22%; 2312917.30; 2590596.10; -277678.80;  1.05
Prefeitura Municipal de Boa Esperança do Iguaçu - PR;  4103024;  PR;  2739; Transporte; 26.53%; 1973045.40; 766696.74; 1206348.66; Administração; 17.90%; 2799865.24; 1985894.84; 813970.40; Legislativa; 10.20%; 0; 463591.36; -463591.36; Urbanismo; 07.39%; 1045636.67; 709672.38; 335964.29; Previdência Social; 05.68%; 0; 258018.30; -258018.30;  1.13
Prefeitura Municipal de Rio dos Bois - TO;  1718709;  TO;  2740; Saúde; 21.06%; 1593254.52; 2601526.99; -1008272.47; Transporte; 16.30%; 0; 780170.86; -780170.86; Agricultura; 12.83%; 958.80; 615365.17; -614406.37; Administração; 08.42%; 2381701.67; 1978668.14; 403033.53; Educação; 07.82%; 2130356.72; 2504859.58; -374502.86;  1.07
Prefeitura Municipal de Lutécia - SP;  3527900;  SP;  2741; Educação; 24.21%; 3687833.22; 2486234.48; 1201598.74; Assistência Social; 14.70%; 1243870.42; 514267.30; 729603.12; Transporte; 10.84%; 1299872.00; 761854.89; 538017.11; Agricultura; 09.55%; 130772.59; 604629.96; -473857.37; Encargos Especiais; 08.35%; 614195.10; 199831.87; 414363.23;  0.98
Prefeitura Municipal de Brejo Alegre - SP;  3507753;  SP;  2746; Saúde; 24.40%; 4345837.91; 2578894.06; 1766943.85; Encargos Especiais; 14.55%; 1244744.19; 190945.36; 1053798.83; Urbanismo; 12.01%; 1554507.90; 684691.42; 869816.48; Educação; 08.54%; 3125878.24; 2507381.19; 618497.05; Assistência Social; 07.46%; 1055876.39; 515789.33; 540087.06;  0.98
Prefeitura Municipal de São José das Missões - RS;  4318457;  RS;  2748; Administração; 29.81%; 3913351.75; 1979803.48; 1933548.27; Transporte; 12.30%; 0; 797631.17; -797631.17; Urbanismo; 10.75%; 0; 697223.29; -697223.29; Agricultura; 07.61%; 116465.74; 610163.26; -493697.52; Gestão Ambiental; 07.22%; 501556.55; 33522.29; 468034.26;  1.21
Prefeitura Municipal de São Valério do Sul - RS;  4319737;  RS;  2748; Educação; 23.01%; 1525780.02; 2528632.83; -1002852.81; Transporte; 18.08%; 19547.50; 807598.45; -788050.95; Administração; 17.63%; 2735767.39; 1967490.22; 768277.17; Saúde; 08.91%; 2218849.90; 2607318.07; -388468.17; Agricultura; 07.49%; 283087.72; 609342.91; -326255.19;  1.03
Prefeitura Municipal de Capitão - RS;  4304697;  RS;  2749; Educação; 24.51%; 3435050.45; 2492085.84; 942964.61; Agricultura; 21.42%; 1421574.66; 597632.32; 823942.34; Administração; 12.80%; 1488313.56; 1980725.01; -492411.45; Transporte; 08.32%; 1117673.42; 797514.49; 320158.93; Energia; 05.43%; 230594.56; 21711.82; 208882.74;  1.07
Prefeitura Municipal de União do Oeste - SC;  4218855;  SC;  2751; Transporte; 21.32%; 1672263.55; 773808.74; 898454.81; Agricultura; 15.46%; 1235503.19; 583884.22; 651618.97; Administração; 12.96%; 1433471.13; 1979645.38; -546174.25; Urbanismo; 11.20%; 1169007.92; 696951.82; 472056.10; Encargos Especiais; 09.38%; 587366.62; 191941.76; 395424.86;  1.06
Prefeitura Municipal de Ingaí - MG;  3130804;  MG;  2752; Saúde; 16.28%; 3111351.50; 2604467.09; 506884.41; Educação; 15.86%; 2030022.67; 2523872.73; -493850.06; Agricultura; 13.80%; 167869.22; 597537.53; -429668.31; Cultura; 08.58%; 391265.21; 123922.52; 267342.69; Previdência Social; 07.59%; 0; 236279.79; -236279.79;  0.98
Prefeitura Municipal de Estrela do Norte - SP;  3515301;  SP;  2756; Urbanismo; 26.83%; 1873798.62; 709701.72; 1164096.90; Transporte; 17.66%; 0; 766079.09; -766079.09; Educação; 11.88%; 3041672.32; 2526056.07; 515616.25; Administração; 10.10%; 2430564.38; 1992541.26; 438023.12; Previdência Social; 05.36%; 0; 232541.29; -232541.29;  1.17
Prefeitura Municipal de Lagoinha do Piauí - PI;  2205540;  PI;  2757; Saúde; 27.81%; 1541847.89; 2621498.03; -1079650.14; Transporte; 18.36%; 57441.95; 770249.16; -712807.21; Agricultura; 13.36%; 72697.70; 591242.82; -518545.12; Administração; 11.01%; 1559838.89; 1987174.67; -427335.78; Urbanismo; 08.67%; 383679.07; 720448.93; -336769.86;  1.01
Prefeitura Municipal de Lagoa de Velhos - RN;  2406403;  RN;  2762; Transporte; 25.13%; 0; 771984.29; -771984.29; Educação; 23.92%; 3290889.75; 2556081.21; 734808.54; Previdência Social; 07.58%; 0; 232882.14; -232882.14; Encargos Especiais; 06.77%; 0; 207944.42; -207944.42; Assistência Social; 06.27%; 344959.46; 537573.27; -192613.81;  1.01
Prefeitura Municipal de Alagoa - MG;  3101300;  MG;  2764; Previdência Social; 23.32%; 1299878.76; 212247.09; 1087631.67; Administração; 16.82%; 1210042.06; 1994809.52; -784767.46; Urbanismo; 11.47%; 214373.75; 749361.32; -534987.57; Judiciária; 10.76%; 516017.82; 14161.43; 501856.39; Agricultura; 09.26%; 174889.97; 606784.43; -431894.46;  1.09
Prefeitura Municipal de Santo Antônio do Caiuá - PR;  4124202;  PR;  2765; Administração; 20.73%; 1438068.36; 1985830.57; -547762.21; Educação; 20.38%; 2092265.01; 2630696.24; -538431.23; Agricultura; 09.38%; 358214.94; 606029.30; -247814.36; Transporte; 09.33%; 556551.56; 803014.65; -246463.09; Assistência Social; 05.46%; 391738.93; 535888.27; -144149.34;  1.01
Prefeitura Municipal de Salvador das Missões - RS;  4316477;  RS;  2766; Despesas (Intraorçamentárias); 19.86%; 1086235.39; 92903.82; 993331.57; Previdência Social; 13.93%; 911080.75; 214187.80; 696892.95; Administração; 12.88%; 2605656.32; 1961127.23; 644529.09; Educação; 08.62%; 2226759.31; 2657713.18; -430953.87; Agricultura; 08.04%; 999706.97; 597587.27; 402119.70;  1.07
Prefeitura Municipal de Centenário - TO;  1704105;  TO;  2771; Saúde; 46.57%; 626596.87; 2695197.88; -2068601.01; Urbanismo; 08.88%; 380219.30; 774535.18; -394315.88; Educação; 07.24%; 2343576.26; 2665291.81; -321715.55; Transporte; 07.08%; 460505.21; 775068.26; -314563.05; Administração; 06.84%; 2270953.14; 1967224.78; 303728.36;  1.10
Prefeitura Municipal de Santa Rosa de Goiás - GO;  5219506;  GO;  2772; Urbanismo; 22.29%; 1867635.53; 769859.87; 1097775.66; Transporte; 15.87%; 0; 781559.21; -781559.21; Previdência Social; 12.76%; 857119.36; 228836.92; 628282.44; Administração; 12.06%; 1379289.95; 1972934.35; -593644.40; Agricultura; 10.01%; 104569.42; 597698.34; -493128.92;  1.23
Prefeitura Municipal de Cândido Rodrigues - SP;  3510104;  SP;  2773; Previdência Social; 26.10%; 1438978.36; 228836.92; 1210141.44; Urbanismo; 18.69%; 1636554.17; 769859.87; 866694.30; Educação; 12.54%; 3247407.22; 2665978.68; 581428.54; Agricultura; 11.37%; 70476.95; 597698.34; -527221.39; Encargos Especiais; 07.58%; 556020.55; 204659.32; 351361.23;  1.12
Prefeitura Municipal de Planalto Alegre - SC;  4213153;  SC;  2782; Transporte; 36.78%; 2784095.20; 743362.48; 2040732.72; Comércio e Serviços; 10.65%; 610995.89; 19839.04; 591156.85; Agricultura; 09.96%; 1135280.88; 582468.15; 552812.73; Educação; 07.19%; 2273471.61; 2672527.50; -399055.89; Administração; 07.13%; 1589565.57; 1985149.50; -395583.93;  1.04
