###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Itamarati de Minas - MG;  3132602;  MG;  4295; Administração; 30.18%; 3949977.73; 2308156.22; 1641821.51; Urbanismo; 16.64%; 206702.59; 1112294.25; -905591.66; Educação; 11.35%; 3373940.69; 3991398.61; -617457.92; Transporte; 11.07%; 0; 602245.40; -602245.40; Previdência Social; 04.97%; 0; 270184.61; -270184.61;  1.00
Prefeitura Municipal de Ocauçu - SP;  3533700;  SP;  4299; Transporte; 16.12%; 1377603.49; 582565.35; 795038.14; Saneamento; 15.90%; 967922.16; 184004.74; 783917.42; Saúde; 12.38%; 3864092.52; 3253859.52; 610233.00; Administração; 11.76%; 1755422.33; 2335138.34; -579716.01; Educação; 09.45%; 4442192.37; 3976008.33; 466184.04;  1.09
Prefeitura Municipal de Juramento - MG;  3136801;  MG;  4307; Educação; 26.19%; 2740915.19; 4048470.80; -1307555.61; Previdência Social; 16.07%; 1040862.24; 238531.92; 802330.32; Administração; 11.85%; 1736666.70; 2328338.72; -591672.02; Despesas (Intraorçamentárias); 11.22%; 642602.28; 82582.39; 560019.89; Saúde; 07.07%; 2907546.74; 3260256.68; -352709.94;  1.17
Prefeitura Municipal de São João do Pacuí - MG;  3162658;  MG;  4308; Saúde; 20.28%; 2402021.92; 3253085.16; -851063.24; Administração; 12.68%; 1797211.02; 2329547.45; -532336.43; Educação; 11.44%; 3552498.88; 4032572.22; -480073.34; Cultura; 09.07%; 525556.15; 144897.62; 380658.53; Agricultura; 07.75%; 67722.82; 392995.08; -325272.26;  1.01
Prefeitura Municipal de Campo Bonito - PR;  4104055;  PR;  4309; Transporte; 23.42%; 1527611.77; 546294.50; 981317.27; Legislativa; 12.06%; 0; 505208.61; -505208.61; Assistência Social; 09.76%; 1071605.25; 662551.38; 409053.87; Saúde; 09.11%; 3613068.79; 3231383.20; 381685.59; Administração; 06.39%; 2592747.30; 2324925.59; 267821.71;  1.06
Prefeitura Municipal de Tupandi - RS;  4322251;  RS;  4309; Administração; 35.23%; 7536590.74; 2321499.93; 5215090.81; Educação; 18.26%; 6706310.52; 4003821.61; 2702488.91; Saúde; 09.72%; 4671657.79; 3232587.52; 1439070.27; Urbanismo; 07.42%; 0; 1098813.54; -1098813.54; Agricultura; 06.98%; 1426409.19; 393216.98; 1033192.21;  1.43
Prefeitura Municipal de Cafezal do Sul - PR;  4103479;  PR;  4310; Urbanismo; 15.14%; 1768494.50; 1081978.61; 686515.89; Legislativa; 11.34%; 0; 514316.83; -514316.83; Indústria; 09.02%; 433018.38; 24056.59; 408961.79; Agricultura; 07.06%; 705474.28; 385096.00; 320378.28; Administração; 07.01%; 2626026.15; 2308055.25; 317970.90;  1.22
Prefeitura Municipal de Buritizal - SP;  3508207;  SP;  4313; Educação; 39.80%; 7505962.02; 3972919.02; 3533043.00; Saúde; 18.17%; 4848067.02; 3235573.61; 1612493.41; Urbanismo; 08.25%; 1810089.24; 1077762.28; 732326.96; Assistência Social; 06.89%; 1271880.90; 660243.14; 611637.76; Administração; 06.46%; 2885962.06; 2312552.31; 573409.75;  1.08
Prefeitura Municipal de Pequi - MG;  3149606;  MG;  4314; Educação; 25.21%; 2388352.64; 4059655.94; -1671303.30; Previdência Social; 14.36%; 1169403.46; 217668.63; 951734.83; Administração; 09.32%; 1725132.98; 2342921.55; -617788.57; Despesas (Intraorçamentárias); 08.53%; 623647.52; 57990.25; 565657.27; Urbanismo; 07.80%; 568766.87; 1085683.52; -516916.65;  1.10
Prefeitura Municipal de Curralinhos - PI;  2203255;  PI;  4318; Saúde; 23.69%; 2217685.20; 3265529.33; -1047844.13; Urbanismo; 14.63%; 437545.25; 1084915.13; -647369.88; Transporte; 11.77%; 38000.00; 558878.03; -520878.03; Agricultura; 07.94%; 24400.00; 375649.75; -351249.75; Educação; 06.55%; 3757271.79; 4047240.62; -289968.83;  1.04
Prefeitura Municipal de Baliza - GO;  5203104;  GO;  4321; Previdência Social; 15.81%; 838414.45; 225217.84; 613196.61; Educação; 11.41%; 3648182.94; 4090538.09; -442355.15; Administração; 11.28%; 2776598.33; 2339043.44; 437554.89; Agricultura; 09.30%; 14542.54; 375382.13; -360839.59; Transporte; 08.65%; 226406.12; 561694.65; -335288.53;  1.05
Prefeitura Municipal de Sampaio - TO;  1718808;  TO;  4329; Saúde; 21.70%; 1876167.33; 3293710.15; -1417542.82; Educação; 19.01%; 2910409.48; 4152085.56; -1241676.08; Transporte; 09.34%; 13700.00; 624006.58; -610306.58; Desporto e Lazer; 08.39%; 741039.10; 192806.42; 548232.68; Urbanismo; 06.94%; 653598.50; 1107129.22; -453530.72;  1.25
Prefeitura Municipal de São Geraldo da Piedade - MG;  3161601;  MG;  4329; Educação; 18.78%; 3320002.95; 4173458.17; -853455.22; Urbanismo; 14.95%; 433026.36; 1112285.38; -679259.02; Administração; 13.23%; 1714647.46; 2315770.92; -601123.46; Transporte; 12.92%; 1213611.58; 626578.36; 587033.22; Saúde; 07.24%; 2951514.90; 3280342.76; -328827.86;  1.01
Prefeitura Municipal de Fortaleza de Minas - MG;  3126307;  MG;  4330; Educação; 17.91%; 2662100.19; 4166465.41; -1504365.22; Administração; 15.18%; 3580791.89; 2305792.99; 1274998.90; Previdência Social; 14.30%; 1406844.46; 206025.78; 1200818.68; Saúde; 10.97%; 4198191.10; 3277027.72; 921163.38; Urbanismo; 08.68%; 381227.14; 1110034.41; -728807.27;  2.38
Prefeitura Municipal de Aguanil - MG;  3100807;  MG;  4332; Saúde; 13.10%; 2880917.40; 3281082.45; -400165.05; Agricultura; 11.43%; 56400.92; 405523.92; -349123.00; Assistência Social; 11.00%; 341687.78; 677733.77; -336045.99; Administração; 10.39%; 1993887.36; 2311201.08; -317313.72; Educação; 08.41%; 3896815.38; 4153722.01; -256906.63;  1.14
Prefeitura Municipal de São João do Cariri - PB;  2514008;  PB;  4337; Urbanismo; 24.20%; 0; 1126297.96; -1126297.96; Transporte; 13.82%; 0; 643294.74; -643294.74; Educação; 12.43%; 3584990.16; 4163425.02; -578434.86; Administração; 11.67%; 2838238.11; 2295127.74; 543110.37; Saúde; 07.61%; 2946995.15; 3301048.79; -354053.64;  1.25
Prefeitura Municipal de Nova Itaberaba - SC;  4211454;  SC;  4338; Agricultura; 16.68%; 1104959.85; 396001.53; 708958.32; Transporte; 16.32%; 1330011.04; 636570.54; 693440.50; Urbanismo; 15.75%; 1795763.31; 1126249.28; 669514.03; Educação; 12.16%; 3669792.52; 4186734.19; -516941.67; Administração; 09.90%; 1891508.09; 2312111.78; -420603.69;  1.00
Prefeitura Municipal de Várzea Grande - PI;  2211407;  PI;  4339; Educação; 19.72%; 3301314.98; 4210902.02; -909587.04; Administração; 14.52%; 1631180.77; 2300947.49; -669766.72; Saúde; 12.77%; 2701585.03; 3290418.08; -588833.05; Transporte; 12.17%; 65196.09; 626491.74; -561295.65; Urbanismo; 08.95%; 735347.17; 1147936.60; -412589.43;  1.01
Prefeitura Municipal de Nova Araçá - RS;  4312807;  RS;  4339; Urbanismo; 16.56%; 2177171.26; 1129647.44; 1047523.82; Administração; 14.80%; 3244026.78; 2308059.85; 935966.93; Despesas (Intraorçamentárias); 12.33%; 840122.10; 60284.52; 779837.58; Agricultura; 12.17%; 1169132.78; 399183.70; 769949.08; Educação; 09.96%; 3607867.02; 4237941.32; -630074.30;  1.08
Prefeitura Municipal de Contendas do Sincorá - BA;  2908804;  BA;  4340; Urbanismo; 21.33%; 2439010.11; 1149317.90; 1289692.21; Educação; 18.89%; 5352983.18; 4210856.61; 1142126.57; Saúde; 10.48%; 2681822.59; 3315120.69; -633298.10; Transporte; 10.43%; 0; 630516.71; -630516.71; Agricultura; 06.72%; 0; 406000.79; -406000.79;  1.31
Prefeitura Municipal de Alvarenga - MG;  3102209;  MG;  4343; Educação; 38.05%; 2352470.53; 4229350.05; -1876879.52; Urbanismo; 12.18%; 570074.00; 1170680.79; -600606.79; Previdência Social; 09.01%; 639491.93; 194866.40; 444625.53; Assistência Social; 08.95%; 240390.33; 682050.94; -441660.61; Saúde; 06.85%; 2982258.29; 3320344.18; -338085.89;  1.01
Prefeitura Municipal de Iporanga - SP;  3521200;  SP;  4351; Saúde; 26.92%; 5158155.26; 3285122.54; 1873032.72; Urbanismo; 20.39%; 2556324.70; 1137983.40; 1418341.30; Educação; 14.24%; 5190865.36; 4199995.51; 990869.85; Legislativa; 07.62%; 1020794.41; 490646.42; 530147.99; Assistência Social; 05.76%; 1071910.72; 670934.35; 400976.37;  1.02
Prefeitura Municipal de Passos Maia - SC;  4212270;  SC;  4351; Transporte; 20.82%; 2017182.64; 672461.34; 1344721.30; Agricultura; 14.75%; 1357091.78; 404751.02; 952340.76; Administração; 12.71%; 1523019.79; 2343916.23; -820896.44; Saúde; 11.15%; 4055534.45; 3335441.88; 720092.57; Assistência Social; 09.57%; 1286014.30; 668081.11; 617933.19;  1.07
Prefeitura Municipal de Montividiu do Norte - GO;  5213772;  GO;  4356; Educação; 19.81%; 5128522.95; 4165594.99; 962927.96; Saúde; 15.85%; 2550849.92; 3321326.06; -770476.14; Urbanismo; 13.83%; 457270.01; 1129324.32; -672054.31; Assistência Social; 07.89%; 1040231.02; 656900.05; 383330.97; Administração; 06.11%; 2627280.89; 2330173.47; 297107.42;  1.14
Prefeitura Municipal de Serra Azul de Minas - MG;  3166501;  MG;  4358; Educação; 24.33%; 2652965.97; 4189868.51; -1536902.54; Administração; 17.54%; 1218274.96; 2326313.48; -1108038.52; Encargos Especiais; 11.39%; 958907.96; 239328.56; 719579.40; Saúde; 09.74%; 2676137.82; 3291200.39; -615062.57; Transporte; 07.60%; 119915.08; 599796.10; -479881.02;  1.01
Prefeitura Municipal de Ramilândia - PR;  4121257;  PR;  4359; Administração; 15.96%; 1690343.23; 2373564.82; -683221.59; Agricultura; 13.58%; 978211.64; 396898.57; 581313.07; Urbanismo; 13.42%; 533586.05; 1108317.02; -574730.97; Assistência Social; 09.13%; 1055578.42; 664534.63; 391043.79; Transporte; 07.71%; 908249.35; 578122.35; 330127.00;  1.04
Prefeitura Municipal de Francisco Ayres - PI;  2204105;  PI;  4361; Educação; 25.13%; 3216191.53; 4199996.04; -983804.51; Transporte; 12.84%; 87988.77; 590526.72; -502537.95; Urbanismo; 12.06%; 617756.12; 1089731.08; -471974.96; Agricultura; 08.48%; 75094.27; 406930.69; -331836.42; Saúde; 07.47%; 3002510.92; 3294886.66; -292375.74;  1.03
Prefeitura Municipal de Vila Nova do Sul - RS;  4323457;  RS;  4362; Educação; 19.62%; 2900398.44; 4212452.91; -1312054.47; Despesas (Intraorçamentárias); 18.60%; 1316333.83; 72099.49; 1244234.34; Administração; 15.31%; 1392952.98; 2417273.65; -1024320.67; Previdência Social; 08.20%; 770672.03; 222016.75; 548655.28; Agricultura; 06.65%; 832445.08; 387895.61; 444549.47;  1.25
Prefeitura Municipal de Wall Ferraz - PI;  2211704;  PI;  4365; Saúde; 19.82%; 1933880.72; 3277910.23; -1344029.51; Urbanismo; 14.62%; 120254.26; 1111389.30; -991135.04; Educação; 10.37%; 4885830.07; 4183120.42; 702709.65; Administração; 09.51%; 1762195.70; 2407039.05; -644843.35; Transporte; 07.58%; 74289.51; 588478.07; -514188.56;  1.10
Prefeitura Municipal de Olho-d'Água do Borges - RN;  2408409;  RN;  4380; Urbanismo; 22.09%; 285551.66; 1113646.21; -828094.55; Transporte; 15.90%; 0; 596212.25; -596212.25; Saúde; 11.30%; 2842348.29; 3265813.14; -423464.85; Administração; 10.71%; 2783002.17; 2381346.57; 401655.60; Desporto e Lazer; 10.11%; 559127.58; 179984.88; 379142.70;  1.08
Prefeitura Municipal de Cruzeiro do Iguaçu - PR;  4106571;  PR;  4380; Administração; 19.01%; 3474297.96; 2374283.52; 1100014.44; Transporte; 16.94%; 1536334.44; 555648.77; 980685.67; Educação; 12.74%; 4880244.44; 4142583.63; 737660.81; Legislativa; 08.45%; 0; 489044.11; -489044.11; Saúde; 07.96%; 3699979.79; 3239140.76; 460839.03;  1.05
Prefeitura Municipal de Gonçalves - MG;  3127404;  MG;  4381; Educação; 24.16%; 2633062.51; 4159079.74; -1526017.23; Administração; 14.59%; 1480765.47; 2402174.15; -921408.68; Urbanismo; 13.02%; 289127.48; 1111747.85; -822620.37; Transporte; 08.11%; 1081121.40; 568661.18; 512460.22; Desporto e Lazer; 07.27%; 634476.65; 174986.95; 459489.70;  1.12
Prefeitura Municipal de Vila Maria - RS;  4323408;  RS;  4385; Administração; 22.60%; 3682165.42; 2379818.22; 1302347.20; Agricultura; 17.95%; 1395893.62; 361739.08; 1034154.54; Saúde; 13.81%; 4018551.84; 3223074.79; 795477.05; Habitação; 07.57%; 443935.89; 8062.94; 435872.95; Educação; 07.53%; 3700198.01; 4133871.50; -433673.49;  1.02
Prefeitura Municipal de Pontalinda - SP;  3540259;  SP;  4388; Educação; 22.99%; 5368689.35; 4110518.76; 1258170.59; Despesas (Intraorçamentárias); 12.14%; 753623.74; 89117.67; 664506.07; Previdência Social; 10.93%; 852483.73; 254054.02; 598429.71; Urbanismo; 09.93%; 1610620.28; 1067159.56; 543460.72; Assistência Social; 09.16%; 1155537.84; 653959.81; 501578.03;  1.04
Prefeitura Municipal de João Ramalho - SP;  3525607;  SP;  4389; Educação; 23.81%; 5425709.87; 4083113.34; 1342596.53; Desporto e Lazer; 23.12%; 1455786.70; 152016.89; 1303769.81; Saúde; 21.49%; 4420176.66; 3208358.44; 1211818.22; Legislativa; 06.52%; 110767.80; 478435.87; -367668.07; Assistência Social; 04.83%; 936189.39; 663891.62; 272297.77;  1.07
Prefeitura Municipal de São Pedro da Cipa - MT;  5107404;  MT;  4393; Urbanismo; 20.77%; 2239258.14; 1073583.37; 1165674.77; Saúde; 17.94%; 2241722.45; 3248340.22; -1006617.77; Administração; 12.98%; 1665696.90; 2394223.74; -728526.84; Educação; 09.78%; 4646762.43; 4097805.22; 548957.21; Transporte; 08.39%; 133963.40; 605031.93; -471068.53;  1.07
Prefeitura Municipal de Flores do Piauí - PI;  2203800;  PI;  4395; Saúde; 19.02%; 2470751.51; 3256212.87; -785461.36; Administração; 16.08%; 1683729.99; 2347777.34; -664047.35; Transporte; 13.04%; 67254.45; 605736.17; -538481.72; Urbanismo; 12.88%; 1642230.43; 1110460.11; 531770.32; Agricultura; 09.73%; 4690.00; 406278.97; -401588.97;  1.10
Prefeitura Municipal de Couto de Magalhães de Minas - MG;  3120102;  MG;  4395; Administração; 25.21%; 1403100.71; 2363386.42; -960285.71; Educação; 16.87%; 3501264.48; 4143926.00; -642661.52; Transporte; 10.88%; 193525.96; 607955.31; -414429.35; Cultura; 09.08%; 520426.58; 174641.27; 345785.31; Urbanismo; 07.63%; 1406671.95; 1116161.50; 290510.45;  1.01
Prefeitura Municipal de Murutinga do Sul - SP;  3532108;  SP;  4395; Administração; 31.17%; 4023158.87; 2301215.51; 1721943.36; Saúde; 18.75%; 4271387.32; 3235549.48; 1035837.84; Transporte; 10.63%; 0; 587154.84; -587154.84; Urbanismo; 08.89%; 1610616.77; 1119487.00; 491129.77; Saneamento; 05.24%; 481174.77; 191554.42; 289620.35;  1.03
Prefeitura Municipal de Jerumenha - PI;  2205300;  PI;  4397; Transporte; 14.04%; 0; 588310.88; -588310.88; Urbanismo; 13.38%; 572655.43; 1133284.92; -560629.49; Saúde; 12.62%; 2718236.14; 3247117.12; -528880.98; Educação; 10.50%; 3704512.14; 4144558.36; -440046.22; Administração; 10.35%; 2721560.04; 2287841.12; 433718.92;  1.21
Prefeitura Municipal de Riachão do Poço - PB;  2512762;  PB;  4401; Educação; 35.75%; 5846646.12; 4089584.98; 1757061.14; Saúde; 13.41%; 2576312.28; 3235304.82; -658992.54; Transporte; 10.03%; 80494.60; 573338.30; -492843.70; Legislativa; 09.93%; 0; 488089.91; -488089.91; Previdência Social; 05.34%; 0; 262305.38; -262305.38;  1.11
Prefeitura Municipal de Jardim do Mulato - PI;  2205250;  PI;  4402; Saúde; 19.08%; 2266360.13; 3251118.65; -984758.52; Urbanismo; 14.38%; 413790.23; 1156323.77; -742533.54; Saneamento; 11.08%; 745969.46; 173765.89; 572203.57; Transporte; 10.98%; 4290.00; 571226.59; -566936.59; Educação; 07.95%; 3738802.67; 4149056.83; -410254.16;  1.03
Prefeitura Municipal de São Bentinho - PB;  2513927;  PB;  4404; Saúde; 16.22%; 2563789.67; 3261226.37; -697436.70; Transporte; 13.65%; 520.00; 587238.07; -586718.07; Urbanismo; 12.10%; 640715.19; 1161115.64; -520400.45; Administração; 11.51%; 1821301.04; 2316253.03; -494951.99; Legislativa; 11.28%; 0; 484799.20; -484799.20;  1.10
Prefeitura Municipal de Santa Cruz de Salinas - MG;  3157377;  MG;  4408; Administração; 16.01%; 1684898.57; 2307149.80; -622251.23; Urbanismo; 14.27%; 590049.21; 1144457.35; -554408.14; Encargos Especiais; 08.64%; 560912.21; 225020.89; 335891.32; Saneamento; 07.50%; 467258.45; 175792.60; 291465.85; Agricultura; 07.17%; 137005.74; 415768.45; -278762.71;  1.06
Prefeitura Municipal de Cabrália Paulista - SP;  3508306;  SP;  4410; Saúde; 24.87%; 4545360.93; 3204237.11; 1341123.82; Administração; 17.78%; 3228052.75; 2269300.37; 958752.38; Urbanismo; 16.60%; 230986.55; 1126332.42; -895345.87; Assistência Social; 07.73%; 1072554.10; 655716.42; 416837.68; Agricultura; 06.75%; 44010.27; 408116.23; -364105.96;  1.01
Prefeitura Municipal de Barra do Ouro - TO;  1703073;  TO;  4416; Educação; 16.70%; 3259830.93; 4187329.65; -927498.72; Saúde; 15.34%; 2368803.20; 3220939.30; -852136.10; Urbanismo; 13.10%; 396491.35; 1124335.78; -727844.43; Transporte; 10.47%; 3935.02; 585643.73; -581708.71; Gestão Ambiental; 07.46%; 466842.20; 52634.50; 414207.70;  1.08
Prefeitura Municipal de São José do Hortêncio - RS;  4318481;  RS;  4419; Transporte; 44.26%; 2704531.84; 543223.89; 2161307.95; Administração; 13.51%; 2919131.78; 2259143.19; 659988.59; Urbanismo; 10.12%; 630843.22; 1124830.74; -493987.52; Educação; 09.16%; 3761301.64; 4208875.32; -447573.68; Legislativa; 06.33%; 178320.20; 487555.04; -309234.84;  1.00
Prefeitura Municipal de Monteiro Lobato - SP;  3531704;  SP;  4424; Educação; 35.31%; 6203276.61; 4171835.08; 2031441.53; Saúde; 15.86%; 4108609.01; 3196312.65; 912296.36; Administração; 10.21%; 1681208.71; 2268551.84; -587343.13; Agricultura; 06.12%; 61569.33; 413409.49; -351840.16; Urbanismo; 04.73%; 1380214.34; 1107906.75; 272307.59;  1.07
Prefeitura Municipal de Piratuba - SC;  4213104;  SC;  4424; Educação; 21.84%; 8598597.00; 4140618.54; 4457978.46; Transporte; 18.87%; 4440649.02; 589947.63; 3850701.39; Saúde; 10.14%; 5244426.78; 3175102.01; 2069324.77; Agricultura; 08.86%; 2193265.00; 385413.52; 1807851.48; Urbanismo; 08.23%; 2752330.10; 1072434.42; 1679895.68;  1.06
Prefeitura Municipal de Tabaí - RS;  4320859;  RS;  4424; Transporte; 16.35%; 1450901.85; 652529.93; 798371.92; Saúde; 15.48%; 2479067.18; 3234919.40; -755852.22; Educação; 15.23%; 4957161.89; 4213485.19; 743676.70; Administração; 13.65%; 1616765.49; 2283363.35; -666597.86; Assistência Social; 06.96%; 316518.43; 656661.51; -340143.08;  1.13
Prefeitura Municipal de Bocaina - PI;  2201804;  PI;  4431; Educação; 26.08%; 3004777.40; 4250315.04; -1245537.64; Urbanismo; 18.80%; 226495.16; 1124346.56; -897851.40; Transporte; 13.75%; 6710.00; 663377.58; -656667.58; Agricultura; 07.14%; 95592.22; 436451.81; -340859.59; Encargos Especiais; 04.68%; 0; 223489.09; -223489.09;  1.15
Prefeitura Municipal de Aparecida d'Oeste - SP;  3502606;  SP;  4432; Saúde; 16.63%; 4136691.37; 3198076.75; 938614.62; Previdência Social; 15.13%; 1103190.00; 249159.63; 854030.37; Administração; 11.95%; 1602426.95; 2277199.56; -674772.61; Educação; 11.25%; 3596435.78; 4231648.75; -635212.97; Encargos Especiais; 08.93%; 717119.28; 213244.53; 503874.75;  1.03
Prefeitura Municipal de Santo Antônio do Leste - MT;  5107792;  MT;  4435; Urbanismo; 44.79%; 5320929.76; 1065194.27; 4255735.49; Saúde; 13.45%; 4481175.54; 3203693.90; 1277481.64; Educação; 12.31%; 5389795.00; 4219740.45; 1170054.55; Administração; 08.67%; 3068259.29; 2244800.79; 823458.50; Legislativa; 04.98%; 0; 472719.50; -472719.50;  1.09
Prefeitura Municipal de São João do Tigre - PB;  2514107;  PB;  4437; Administração; 25.42%; 804825.47; 2333721.49; -1528896.02; Judiciária; 12.74%; 782801.94; 16760.27; 766041.67; Saúde; 11.17%; 2561020.68; 3233045.53; -672024.85; Transporte; 10.01%; 47848.13; 649558.29; -601710.16; Educação; 09.43%; 4796131.35; 4229219.24; 566912.11;  1.18
Prefeitura Municipal de Novo Horizonte do Sul - MS;  5006259;  MS;  4442; Educação; 19.34%; 5939611.90; 4224752.26; 1714859.64; Administração; 18.89%; 3966597.26; 2292270.14; 1674327.12; Saúde; 17.67%; 4779867.43; 3213617.41; 1566250.02; Urbanismo; 06.70%; 1681255.70; 1087137.81; 594117.89; Transporte; 05.26%; 222546.57; 689246.75; -466700.18;  1.09
Prefeitura Municipal de Riachão do Bacamarte - PB;  2512754;  PB;  4448; Saúde; 23.53%; 2175384.05; 3231969.63; -1056585.58; Transporte; 15.39%; 0; 690891.70; -690891.70; Educação; 11.80%; 4788059.13; 4258062.90; 529996.23; Urbanismo; 07.59%; 1421025.71; 1080053.30; 340972.41; Previdência Social; 06.20%; 1041.00; 279450.92; -278409.92;  1.55
Prefeitura Municipal de Erval Velho - SC;  4205209;  SC;  4456; Saneamento; 21.65%; 1360618.52; 167806.18; 1192812.34; Urbanismo; 18.23%; 2065476.49; 1060982.06; 1004494.43; Transporte; 17.61%; 1637678.24; 667496.30; 970181.94; Educação; 11.34%; 3647011.35; 4272087.57; -625076.22; Agricultura; 09.94%; 971628.87; 424143.00; 547485.87;  1.03
Prefeitura Municipal de Indianópolis - PR;  4110409;  PR;  4469; Despesas (Intraorçamentárias); 16.97%; 1303259.54; 117104.85; 1186154.69; Saúde; 16.10%; 4367509.38; 3242541.68; 1124967.70; Transporte; 15.40%; 1735744.87; 659230.12; 1076514.75; Previdência Social; 11.97%; 1091100.66; 254728.17; 836372.49; Administração; 07.95%; 2841114.26; 2285324.64; 555789.62;  1.15
Prefeitura Municipal de Kaloré - PR;  4113106;  PR;  4473; Saúde; 25.20%; 4700173.74; 3215994.64; 1484179.10; Transporte; 15.96%; 1598298.44; 658467.37; 939831.07; Educação; 10.63%; 3675086.87; 4301464.07; -626377.20; Legislativa; 08.09%; 0; 476416.18; -476416.18; Agricultura; 05.88%; 95901.58; 442273.91; -346372.33;  1.05
