###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Divisa Alegre - MG;  3122355;  MG;  6315; Administração; 18.44%; 1726439.19; 2473556.01; -747116.82; Transporte; 13.45%; 122365.83; 667223.64; -544857.81; Saúde; 10.80%; 2885028.85; 3322454.44; -437425.59; Desporto e Lazer; 09.45%; 532379.27; 149401.97; 382977.30; Encargos Especiais; 07.59%; 611350.21; 303654.15; 307696.06;  1.15
Prefeitura Municipal de São Francisco de Goiás - GO;  5219902;  GO;  6315; Saúde; 17.39%; 2558531.55; 3321102.59; -762571.04; Educação; 16.19%; 3755257.26; 4465122.47; -709865.21; Urbanismo; 13.94%; 1636843.13; 1025718.82; 611124.31; Previdência Social; 07.45%; 0; 326511.84; -326511.84; Agricultura; 07.34%; 44137.83; 366117.63; -321979.80;  1.05
Prefeitura Municipal de Pinhão - SE;  2805208;  SE;  6318; Judiciária; 27.36%; 2105336.52; 24964.58; 2080371.94; Administração; 23.32%; 755381.23; 2528817.69; -1773436.46; Saúde; 10.30%; 2576647.82; 3360010.59; -783362.77; Transporte; 08.20%; 51855.88; 675114.47; -623258.59; Urbanismo; 04.43%; 1377078.16; 1040251.07; 336827.09;  1.07
Prefeitura Municipal de Cuité de Mamanguape - PB;  2505238;  PB;  6321; Educação; 43.68%; 8185071.73; 4455949.51; 3729122.22; Urbanismo; 12.43%; 0; 1061062.02; -1061062.02; Saúde; 11.37%; 2393582.32; 3364376.90; -970794.58; Transporte; 07.90%; 0; 674302.61; -674302.61; Previdência Social; 03.84%; 0; 328217.83; -328217.83;  1.12
Prefeitura Municipal de Floresta - PR;  4107900;  PR;  6324; Educação; 23.43%; 3080417.97; 4534128.88; -1453710.91; Administração; 15.10%; 1568821.13; 2506028.84; -937207.71; Transporte; 10.67%; 1296136.53; 634201.18; 661935.35; Legislativa; 07.96%; 0; 494131.63; -494131.63; Orçamentárias); 07.07%; 556515.11; 117624.87; 438890.24;  1.12
Prefeitura Municipal de Rio Grande do Piauí - PI;  2209005;  PI;  6327; Transporte; 15.67%; 15178.00; 646986.41; -631808.41; Saúde; 12.92%; 2765510.18; 3286371.73; -520861.55; Educação; 10.52%; 4071973.72; 4496012.94; -424039.22; Urbanismo; 09.65%; 621868.17; 1010898.08; -389029.91; Previdência Social; 08.10%; 0; 326525.72; -326525.72;  0.98
Prefeitura Municipal de Almadina - BA;  2900900;  BA;  6327; Saúde; 20.15%; 2466489.73; 3294369.61; -827879.88; Transporte; 15.66%; 0; 643103.87; -643103.87; Agricultura; 09.01%; 0; 370059.90; -370059.90; Previdência Social; 07.95%; 0; 326525.72; -326525.72; Encargos Especiais; 07.53%; 0; 309384.73; -309384.73;  1.08
Prefeitura Municipal de São Vicente - RN;  2413003;  RN;  6328; Educação; 25.36%; 3123669.34; 4502974.04; -1379304.70; Saúde; 10.91%; 3847296.65; 3253805.56; 593491.09; Transporte; 10.74%; 62590.03; 646822.17; -584232.14; Habitação; 08.68%; 512917.50; 40534.82; 472382.68; Previdência Social; 06.01%; 0; 327134.55; -327134.55;  1.10
Prefeitura Municipal de São Roberto - MA;  2111672;  MA;  6329; Educação; 43.62%; 7803102.68; 4433040.45; 3370062.23; Saúde; 09.30%; 2570702.46; 3289464.13; -718761.67; Transporte; 08.05%; 0; 622167.40; -622167.40; Legislativa; 06.27%; 0; 484621.07; -484621.07; Urbanismo; 05.91%; 1436663.57; 980095.26; 456568.31;  1.16
Prefeitura Municipal de Dona Eusébia - MG;  3122900;  MG;  6334; Educação; 29.31%; 2724425.78; 4508317.64; -1783891.86; Saúde; 11.20%; 2587593.37; 3269202.86; -681609.49; Urbanismo; 11.17%; 1653503.59; 973763.33; 679740.26; Assistência Social; 08.75%; 96680.95; 629607.15; -532926.20; Administração; 08.25%; 2014273.39; 2516242.26; -501968.87;  1.04
Prefeitura Municipal de Arandu - SP;  3503109;  SP;  6334; Saúde; 17.17%; 4434403.23; 3227823.08; 1206580.15; Desporto e Lazer; 14.48%; 1160506.77; 142963.55; 1017543.22; Urbanismo; 12.22%; 1834941.15; 976243.22; 858697.93; Orçamentárias); 10.59%; 855703.70; 111679.80; 744023.90; Previdência Social; 10.13%; 1021607.81; 309665.91; 711941.90;  1.03
Prefeitura Municipal de Ipê - RS;  4310439;  RS;  6334; Orçamentárias); 25.75%; 2130832.64; 93463.67; 2037368.97; Educação; 12.53%; 3402438.38; 4393567.17; -991128.79; Administração; 12.35%; 3414921.75; 2437730.79; 977190.96; Previdência Social; 10.57%; 1118156.08; 281561.99; 836594.09; Urbanismo; 10.52%; 151441.40; 983978.78; -832537.38;  1.02
Prefeitura Municipal de Boqueirão do Piauí - PI;  2201945;  PI;  6335; Saúde; 17.04%; 2380577.54; 3210323.48; -829745.94; Educação; 16.41%; 5159509.89; 4360223.68; 799286.21; Administração; 12.36%; 1870275.12; 2472304.15; -602029.03; Transporte; 12.09%; 508.42; 589350.12; -588841.70; Agricultura; 06.81%; 70969.84; 402590.65; -331620.81;  1.04
Prefeitura Municipal de São Francisco do Piauí - PI;  2209708;  PI;  6335; Educação; 46.96%; 7523197.24; 4319268.91; 3203928.33; Urbanismo; 12.34%; 154149.42; 996196.91; -842047.49; Transporte; 07.45%; 77008.46; 585421.40; -508412.94; Desporto e Lazer; 06.65%; 599814.22; 146366.36; 453447.86; Agricultura; 04.41%; 102804.92; 403703.75; -300898.83;  1.03
Prefeitura Municipal de Confins - MG;  3117876;  MG;  6336; Administração; 26.12%; 5597553.76; 2422578.24; 3174975.52; Educação; 19.79%; 6773732.10; 4367613.96; 2406118.14; Saúde; 11.81%; 4615572.45; 3179765.09; 1435807.36; Urbanismo; 10.43%; 2253982.50; 985578.42; 1268404.08; Cultura; 06.00%; 844613.64; 115259.87; 729353.77;  1.19
Prefeitura Municipal de Quintana - SP;  3542008;  SP;  6339; Urbanismo; 28.17%; 2748641.30; 965638.69; 1783002.61; Saúde; 13.55%; 4052436.95; 3194576.64; 857860.31; Administração; 11.80%; 3219964.75; 2472969.16; 746995.59; Educação; 10.58%; 5049508.24; 4379829.82; 669678.42; Transporte; 08.26%; 1108492.40; 585840.08; 522652.32;  0.99
Prefeitura Municipal de Janiópolis - PR;  4112207;  PR;  6341; Administração; 17.57%; 4026927.79; 2417993.54; 1608934.25; Previdência Social; 14.51%; 1574670.33; 246424.36; 1328245.97; Saúde; 10.16%; 4149175.43; 3219167.52; 930007.91; Educação; 09.43%; 3529834.48; 4392788.86; -862954.38; Urbanismo; 07.48%; 329791.10; 1014743.00; -684951.90;  1.16
Prefeitura Municipal de Munhoz - MG;  3143807;  MG;  6351; Educação; 22.25%; 3107476.61; 4425815.33; -1318338.72; Urbanismo; 17.79%; 2038346.87; 983950.67; 1054396.20; Administração; 16.34%; 1492803.34; 2461261.03; -968457.69; Agricultura; 05.99%; 63610.20; 418730.29; -355120.09; Encargos Especiais; 05.43%; 631846.39; 309921.56; 321924.83;  0.97
Prefeitura Municipal de Brejo dos Santos - PB;  2502904;  PB;  6364; Educação; 16.85%; 3708917.31; 4401239.26; -692321.95; Transporte; 15.38%; 0; 631909.01; -631909.01; Saúde; 11.40%; 2769788.78; 3238265.97; -468477.19; Administração; 10.39%; 2021111.82; 2447883.84; -426772.02; Encargos Especiais; 07.82%; 0; 321336.93; -321336.93;  1.05
Prefeitura Municipal de Progresso - RS;  4315156;  RS;  6364; Administração; 27.35%; 4552044.21; 2385954.19; 2166090.02; Educação; 22.83%; 2643655.66; 4451878.75; -1808223.09; Urbanismo; 12.72%; 0; 1007767.95; -1007767.95; Agricultura; 08.91%; 1104578.36; 398745.58; 705832.78; Saúde; 05.28%; 2813155.52; 3231249.58; -418094.06;  1.18
Prefeitura Municipal de Oriente - SP;  3534104;  SP;  6366; Direitos da Cidadania; 31.64%; 2640511.44; 5334.35; 2635177.09; Educação; 17.40%; 2999212.68; 4448531.05; -1449318.37; Urbanismo; 12.06%; 0; 1004405.26; -1004405.26; Habitação; 08.86%; 784014.67; 46380.41; 737634.26; Administração; 08.19%; 1711727.82; 2393876.25; -682148.43;  1.31
Prefeitura Municipal de Nova Aliança - SP;  3532801;  SP;  6367; Saúde; 26.86%; 4557772.99; 3211265.60; 1346507.39; Encargos Especiais; 10.77%; 846592.51; 306640.15; 539952.36; Saneamento; 09.27%; 583245.27; 118620.44; 464624.83; Urbanismo; 08.91%; 1441477.38; 994954.01; 446523.37; Previdência Social; 07.21%; 616659.61; 255022.82; 361636.79;  0.97
Prefeitura Municipal de Tuiuti - SP;  3554953;  SP;  6369; Urbanismo; 25.50%; 2629592.94; 977022.37; 1652570.57; Educação; 15.30%; 5523197.60; 4531642.67; 991554.93; Saneamento; 10.14%; 769830.41; 112643.22; 657187.19; Transporte; 09.34%; 22353.23; 627770.67; -605417.44; Administração; 09.15%; 1890346.65; 2483537.82; -593191.17;  1.16
Prefeitura Municipal de Tanque d'Arca - AL;  2709004;  AL;  6374; Urbanismo; 25.12%; 2452073.41; 987617.90; 1464455.51; Administração; 11.40%; 1825414.82; 2489720.10; -664305.28; Previdência Social; 10.83%; 895455.66; 264218.57; 631237.09; Transporte; 10.32%; 42330.00; 643839.62; -601509.62; Educação; 09.40%; 4005990.51; 4553950.45; -547959.94;  0.99
Prefeitura Municipal de Vidal Ramos - SC;  4219200;  SC;  6377; Transporte; 32.16%; 2739400.36; 583193.65; 2156206.71; Urbanismo; 12.60%; 171264.41; 1016298.88; -845034.47; Saúde; 12.57%; 4114044.69; 3271502.09; 842542.60; Administração; 11.78%; 1716819.23; 2506734.69; -789915.46; Educação; 08.09%; 5051388.51; 4509159.43; 542229.08;  1.20
Prefeitura Municipal de Laranjal - PR;  4113254;  PR;  6384; Urbanismo; 16.93%; 116367.57; 1037683.75; -921316.18; Saúde; 15.56%; 2453909.08; 3300607.87; -846698.79; Transporte; 10.68%; 1203422.99; 622261.06; 581161.93; Orçamentárias); 09.98%; 657734.41; 114691.93; 543042.48; Legislativa; 08.81%; 0; 479278.75; -479278.75;  1.08
Prefeitura Municipal de Hulha Negra - RS;  4309654;  RS;  6386; Urbanismo; 23.98%; 1855329.48; 1031793.31; 823536.17; Agricultura; 09.58%; 738525.23; 409507.60; 329017.63; Encargos Especiais; 08.92%; 0; 306437.32; -306437.32; Previdência Social; 08.27%; 0; 284008.02; -284008.02; Legislativa; 06.95%; 715868.35; 477085.50; 238782.85;  1.08
Prefeitura Municipal de Echaporã - SP;  3514700;  SP;  6389; Urbanismo; 25.11%; 2527050.35; 1037931.49; 1489118.86; Encargos Especiais; 17.79%; 1338292.56; 283118.57; 1055173.99; Saúde; 13.55%; 4084205.70; 3280732.74; 803472.96; Educação; 12.12%; 5139461.78; 4420520.53; 718941.25; Previdência Social; 04.89%; 0; 290155.50; -290155.50;  1.09
Prefeitura Municipal de Laurentino - SC;  4209508;  SC;  6402; Transporte; 19.86%; 1721871.82; 591609.80; 1130262.02; Saúde; 12.24%; 2573933.14; 3270189.18; -696256.04; Agricultura; 11.89%; 1084384.75; 407979.49; 676405.26; Educação; 11.35%; 3799215.99; 4445038.48; -645822.49; Administração; 09.96%; 1869908.11; 2436839.17; -566931.06;  1.07
Prefeitura Municipal de Luisburgo - MG;  3138674;  MG;  6407; Administração; 20.02%; 1638973.46; 2530053.74; -891080.28; Educação; 15.16%; 3810777.05; 4485624.47; -674847.42; Urbanismo; 14.35%; 410519.49; 1049275.38; -638755.89; Agricultura; 06.90%; 109339.53; 416614.59; -307275.06; Encargos Especiais; 06.57%; 2768.93; 295358.86; -292589.93;  1.06
Prefeitura Municipal de Crisólita - MG;  3120151;  MG;  6408; Urbanismo; 15.30%; 447729.35; 1046329.09; -598599.74; Saúde; 14.06%; 2772334.87; 3322455.77; -550120.90; Previdência Social; 11.70%; 722536.75; 264732.04; 457804.71; Educação; 10.76%; 4044863.89; 4466138.48; -421274.59; Administração; 09.57%; 2162860.32; 2537352.20; -374491.88;  1.21
Prefeitura Municipal de Pinhalão - PR;  4119202;  PR;  6409; Indústria; 49.27%; 4296870.62; 10156.35; 4286714.27; Urbanismo; 07.89%; 363115.81; 1049987.18; -686871.37; Legislativa; 05.63%; 0; 489759.61; -489759.61; Administração; 04.92%; 2938160.77; 2510364.09; 427796.68; Cultura; 03.82%; 441991.21; 109605.27; 332385.94;  1.09
Prefeitura Municipal de Heliodora - MG;  3129202;  MG;  6416; Educação; 31.68%; 2855068.25; 4458344.59; -1603276.34; Administração; 18.11%; 1612677.70; 2528992.55; -916314.85; Previdência Social; 13.91%; 989867.00; 285666.84; 704200.16; Agricultura; 05.97%; 106970.76; 409094.66; -302123.90; Urbanismo; 04.68%; 808497.46; 1045505.39; -237007.93;  1.03
Prefeitura Municipal de Adrianópolis - PR;  4100202;  PR;  6416; Administração; 28.53%; 4496683.81; 2473710.87; 2022972.94; Orçamentárias); 10.33%; 879257.72; 147176.75; 732080.97; Urbanismo; 09.29%; 385999.00; 1044903.53; -658904.53; Saúde; 07.98%; 3898576.05; 3332708.10; 565867.95; Encargos Especiais; 07.17%; 789914.00; 281708.84; 508205.16;  1.06
Prefeitura Municipal de Grão Pará - SC;  4206108;  SC;  6418; Transporte; 20.47%; 1862142.52; 580369.46; 1281773.06; Administração; 16.29%; 1484195.80; 2504509.29; -1020313.49; Encargos Especiais; 13.03%; 1096079.09; 280103.13; 815975.96; Educação; 11.81%; 3756861.81; 4496281.04; -739419.23; Saneamento; 07.98%; 631515.57; 131690.98; 499824.59;  1.09
Prefeitura Municipal de Itá - SC;  4208005;  SC;  6420; Saúde; 20.24%; 6974407.64; 3288652.96; 3685754.68; Educação; 17.23%; 7589883.67; 4453424.73; 3136458.94; Comércio e Serviços; 11.50%; 2150390.75; 56545.59; 2093845.16; Encargos Especiais; 09.82%; 2056668.95; 269483.38; 1787185.57; Urbanismo; 09.59%; 2774530.13; 1028463.79; 1746066.34;  1.02
Prefeitura Municipal de Marizópolis - PB;  2509156;  PB;  6423; Saúde; 24.03%; 2134024.34; 3362209.67; -1228185.33; Habitação; 16.12%; 847985.72; 24027.20; 823958.52; Urbanismo; 11.58%; 1628919.35; 1037148.48; 591770.87; Transporte; 08.90%; 142868.11; 598023.47; -455155.36; Educação; 07.13%; 4151193.04; 4515637.26; -364444.22;  1.10
Prefeitura Municipal de São Paulo das Missões - RS;  4319307;  RS;  6425; Previdência Social; 31.63%; 2770279.43; 266723.52; 2503555.91; Transporte; 13.52%; 1649540.38; 579042.07; 1070498.31; Saúde; 13.06%; 2328535.84; 3362148.30; -1033612.46; Administração; 07.56%; 1926567.81; 2524910.89; -598343.08; Urbanismo; 06.57%; 533839.37; 1054100.37; -520261.00;  1.03
Prefeitura Municipal de Selvíria - MS;  5007802;  MS;  6427; Administração; 26.75%; 6255735.09; 2448176.03; 3807559.06; Educação; 20.97%; 7460691.87; 4475958.83; 2984733.04; Saúde; 17.03%; 5739683.39; 3315311.53; 2424371.86; Assistência Social; 10.51%; 2061553.12; 566295.62; 1495257.50; Legislativa; 08.14%; 1614677.65; 456565.91; 1158111.74;  1.11
Prefeitura Municipal de Nossa Senhora de Lourdes - SE;  2804706;  SE;  6456; Administração; 21.48%; 1648256.39; 2525243.58; -876987.19; Transporte; 14.58%; 0; 595270.76; -595270.76; Saúde; 13.10%; 2821907.19; 3356728.40; -534821.21; Encargos Especiais; 07.60%; 0; 310227.64; -310227.64; Previdência Social; 07.50%; 0; 306298.94; -306298.94;  1.04
Prefeitura Municipal de Sussuapara - PI;  2210938;  PI;  6457; Educação; 12.96%; 3696044.04; 4451781.96; -755737.92; Urbanismo; 12.77%; 309795.49; 1054375.89; -744580.40; Administração; 12.41%; 1782182.52; 2505740.06; -723557.54; Saúde; 09.89%; 2779290.04; 3355657.44; -576367.40; Transporte; 09.86%; 32311.60; 607379.24; -575067.64;  1.23
Prefeitura Municipal de Rio Sono - TO;  1718758;  TO;  6459; Administração; 22.95%; 1006190.22; 2532638.43; -1526448.21; Saúde; 16.64%; 2255282.00; 3361897.23; -1106615.23; Educação; 16.26%; 3423450.85; 4505425.28; -1081974.43; Urbanismo; 13.41%; 152759.69; 1044772.88; -892013.19; Transporte; 05.37%; 229326.27; 586343.09; -357016.82;  1.06
Prefeitura Municipal de Sabáudia - PR;  4122701;  PR;  6462; Comércio e Serviços; 17.38%; 1238334.45; 69573.60; 1168760.85; Administração; 16.23%; 3582846.21; 2491249.61; 1091596.60; Agricultura; 12.64%; 1221190.40; 371004.53; 850185.87; Urbanismo; 09.29%; 412272.80; 1036749.38; -624476.58; Educação; 09.02%; 3895863.25; 4502542.07; -606678.82;  1.09
Prefeitura Municipal de Lagoão - RS;  4311254;  RS;  6467; Urbanismo; 16.93%; 47119.91; 1034468.68; -987348.77; Agricultura; 15.49%; 1274413.25; 371101.06; 903312.19; Saúde; 12.34%; 2635924.79; 3355465.00; -719540.21; Educação; 12.04%; 5209618.48; 4507639.56; 701978.92; Administração; 09.35%; 1957688.53; 2503220.02; -545531.49;  1.10
Prefeitura Municipal de Guairaçá - PR;  4108908;  PR;  6468; Educação; 27.52%; 2607906.96; 4547116.17; -1939209.21; Saúde; 14.32%; 4322917.41; 3313757.39; 1009160.02; Previdência Social; 13.43%; 1250874.05; 304721.57; 946152.48; Orçamentárias); 09.52%; 798410.97; 127717.59; 670693.38; Legislativa; 06.89%; 0; 485295.37; -485295.37;  1.12
Prefeitura Municipal de Assis Brasil - AC;  1200054;  AC;  6480; Educação; 18.07%; 5719261.56; 4456218.35; 1263043.21; Saúde; 17.97%; 2110488.21; 3366990.45; -1256502.24; Administração; 15.69%; 3568942.32; 2471953.43; 1096988.89; Urbanismo; 08.36%; 447962.57; 1032383.17; -584420.60; Transporte; 07.49%; 72873.95; 596860.05; -523986.10;  1.29
Prefeitura Municipal de Francisco Alves - PR;  4108320;  PR;  6483; Educação; 17.15%; 3629181.11; 4527535.95; -898354.84; Saúde; 14.61%; 4136552.88; 3371119.73; 765433.15; Legislativa; 09.65%; 0; 505447.59; -505447.59; Comércio e Serviços; 09.56%; 578510.48; 77970.01; 500540.47; Administração; 08.07%; 2105575.29; 2528344.75; -422769.46;  1.07
Prefeitura Municipal de Tiradentes do Sul - RS;  4321477;  RS;  6484; Administração; 21.97%; 1320713.35; 2555500.24; -1234786.89; Agricultura; 21.82%; 1577239.18; 351129.60; 1226109.58; Educação; 11.06%; 3876097.99; 4497599.82; -621501.83; Urbanismo; 10.08%; 1569298.29; 1002562.67; 566735.62; Previdência Social; 05.78%; 0; 325110.69; -325110.69;  1.07
Prefeitura Municipal de Morro Redondo - RS;  4312450;  RS;  6488; Educação; 21.00%; 3922292.99; 4517757.98; -595464.99; Agricultura; 13.24%; 737092.95; 361878.16; 375214.79; Previdência Social; 10.90%; 0; 309137.03; -309137.03; Assistência Social; 10.47%; 311627.36; 608570.14; -296942.78; Urbanismo; 10.29%; 1311441.65; 1019785.12; 291656.53;  1.04
Prefeitura Municipal de Alfredo Vasconcelos - MG;  3101631;  MG;  6490; Administração; 24.59%; 928267.68; 2547953.10; -1619685.42; Educação; 20.74%; 3187110.25; 4553131.13; -1366020.88; Comércio e Serviços; 12.30%; 882961.93; 73136.83; 809825.10; Saúde; 10.88%; 2735565.96; 3452292.57; -716726.61; Encargos Especiais; 05.18%; 12382.40; 353473.34; -341090.94;  1.12
Prefeitura Municipal de Jussari - BA;  2918555;  BA;  6493; Educação; 37.44%; 6737809.97; 4468018.12; 2269791.85; Transporte; 09.17%; 48335.44; 604075.63; -555740.19; Urbanismo; 07.80%; 1520415.12; 1047560.14; 472854.98; Administração; 07.78%; 2992185.99; 2520197.44; 471988.55; Saúde; 06.23%; 3098539.69; 3476548.52; -378008.83;  1.02
Prefeitura Municipal de Cabixi - RO;  1100031;  RO;  6495; Transporte; 17.77%; 1599320.66; 580529.55; 1018791.11; Urbanismo; 14.50%; 215658.89; 1046922.89; -831264.00; Saúde; 12.72%; 4174369.76; 3445064.85; 729304.91; Administração; 09.64%; 3035531.54; 2482730.18; 552801.36; Saneamento; 06.43%; 523797.68; 155279.04; 368518.64;  0.99
Prefeitura Municipal de São Pedro do Iguaçu - PR;  4125753;  PR;  6495; Urbanismo; 18.76%; 1990371.50; 989118.68; 1001252.82; Educação; 17.79%; 3523124.27; 4472313.47; -949189.20; Agricultura; 12.14%; 1039549.34; 391441.05; 648108.29; Transporte; 11.08%; 0; 591366.82; -591366.82; Legislativa; 09.63%; 0; 513857.05; -513857.05;  1.19
Prefeitura Municipal de Novo Oriente do Piauí - PI;  2206902;  PI;  6505; Administração; 17.00%; 1767994.86; 2461258.30; -693263.44; Saúde; 16.97%; 2744746.93; 3436867.07; -692120.14; Transporte; 12.66%; 75223.10; 591690.00; -516466.90; Agricultura; 07.38%; 109394.00; 410393.13; -300999.13; Previdência Social; 06.55%; 26959.43; 294241.45; -267282.02;  0.99
Prefeitura Municipal de Grandes Rios - PR;  4108700;  PR;  6515; Transporte; 25.85%; 2255084.98; 556841.33; 1698243.65; Educação; 22.69%; 3005167.25; 4495511.62; -1490344.37; Administração; 10.60%; 1759128.81; 2455290.19; -696161.38; Legislativa; 07.91%; 0; 519636.85; -519636.85; Saúde; 07.78%; 3943948.31; 3433007.52; 510940.79;  1.05
Prefeitura Municipal de Boa Hora - PI;  2201770;  PI;  6516; Educação; 37.26%; 7173763.64; 4448571.56; 2725192.08; Urbanismo; 10.93%; 218193.56; 1017986.08; -799792.52; Saúde; 10.50%; 2705454.35; 3473787.58; -768333.23; Transporte; 07.43%; 55884.70; 599241.26; -543356.56; Administração; 07.02%; 1959379.54; 2472986.91; -513607.37;  1.01
Prefeitura Municipal de Cerrito - RS;  4305124;  RS;  6523; Saúde; 19.78%; 2430683.46; 3480378.26; -1049694.80; Educação; 18.26%; 3543563.71; 4512516.14; -968952.43; Orçamentárias); 11.15%; 696159.69; 104465.97; 591693.72; Desporto e Lazer; 09.21%; 642864.46; 154195.89; 488668.57; Agricultura; 06.47%; 738180.52; 395110.59; 343069.93;  1.16
Prefeitura Municipal de Ferreira Gomes - AP;  1600238;  AP;  6525; Educação; 36.65%; 11222156.46; 4386518.15; 6835638.31; Administração; 29.50%; 7855873.79; 2354427.81; 5501445.98; Legislativa; 05.66%; 1547647.28; 492071.75; 1055575.53; Agricultura; 05.29%; 1371779.04; 385877.91; 985901.13; Assistência Social; 03.52%; 1270970.68; 614352.98; 656617.70;  1.16
Prefeitura Municipal de Araporã - MG;  3103751;  MG;  6527; Educação; 26.95%; 0; 4467931.85; -4467931.85; Saúde; 20.99%; 0; 3480673.33; -3480673.33; Administração; 14.71%; 0; 2439649.62; -2439649.62; Orçamentárias); 09.84%; 1743964.33; 112198.83; 1631765.50; Urbanismo; 06.20%; 0; 1028009.88; -1028009.88;  1.85
